scenarios,1
seeds per scenario,20
notes,wifin_naive_mob. 6-100-2
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_21:49:23.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_21:49:23.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
30,6.91404,6.64042,38,38,5.96855
38,10.4252,7.74209,48,48,3.30782
47,10.0218,0.514927,59,59,2.87741
31,13.3762,9.2671,39,39,3.80087
46,6.75393,7.89515,58,58,2.50619
39,1.98235,0.692298,49,49,3.57204
33,13.5499,8.88399,42,42,4.13575
48,5.0436,6.4757,61,61,3.91446
31,11.9314,3.22325,39,39,3.45225
34,18.1327,8.11265,43,43,4.69151
30,0.12521,3.80886,38,38,5.41469
42,4.38181,2.72967,53,53,4.21135
38,17.6168,2.29253,48,48,3.819
30,18.9619,6.59667,38,38,6.56764
45,6.60171,8.69852,57,57,3.85345
34,9.82353,7.79294,43,43,3.63033
37,17.0962,5.04838,47,47,3.14445
46,0.363644,0.291245,58,58,2.85131
37,9.62116,0.0124954,47,47,2.98575
31,13.1001,0.372324,39,39,3.55256
46,2.2269,2.27976,58,58,2.57431
50,16.5147,1.28807,63,63,2.77684
45,3.87226,4.38945,57,57,2.79342
38,17.026,0.969336,48,48,3.59865
44,19.0548,4.80226,56,56,2.8927
41,3.28968,5.16119,52,52,3.24319
31,4.47138,1.51219,39,39,3.87711
39,11.4263,4.74401,49,49,3.73062
42,3.10859,5.27622,53,53,4.16362
35,4.78339,5.69942,44,44,4.42101
39,6.46288,3.30347,49,49,3.36427
33,4.14618,6.93373,42,42,5.13684
50,12.4822,6.34085,63,63,3.71918
50,7.9013,6.0655,63,63,2.66325
41,7.97308,7.70667,52,52,3.5838
47,16.9074,1.98166,59,59,3.60518
30,15.3702,1.12222,38,38,6.13882
39,14.7109,1.35834,49,49,3.74532
39,14.9489,7.74266,49,49,3.58635
36,11.3737,6.61854,45,45,4.12079
40,15.3759,7.85892,50,50,3.84638
30,4.03962,6.5845,38,38,6.65368
32,1.10586,9.00939,40,40,4.23864
47,11.2438,6.38524,59,59,2.22298
50,8.27547,0.418561,63,63,2.43198
41,7.27721,6.49023,52,52,3.48874
33,6.34851,8.21421,42,42,4.59075
43,8.45597,0.0299162,54,54,2.69169
50,9.95926,9.56399,63,63,2.21107
47,3.63893,7.28733,59,59,3.04297
30,11.6639,3.23657,38,38,7.02365
33,2.98526,5.57231,42,42,5.53356
47,19.0717,1.87994,59,59,3.29537
46,19.7265,9.07482,58,58,3.01977
34,5.9347,2.26894,43,43,4.04351
47,11.1683,7.73552,59,59,2.91039
34,4.67446,1.05181,43,43,3.47779
41,1.47264,1.31676,52,52,3.37949
49,17.3963,8.78633,62,62,1.69312
33,13.7345,1.27139,42,42,4.05253
43,3.90886,7.70356,54,54,2.64096
35,11.54,1.31919,44,44,4.78841
44,5.17463,1.27769,56,56,2.77382
46,12.3318,5.96605,58,58,3.44599
43,4.91084,7.92125,54,54,2.74178
40,11.5544,3.2283,50,50,4.84069
48,17.3156,9.77176,61,61,3.09133
35,14.4272,0.516392,44,44,4.21659
39,12.5049,2.09565,49,49,3.41242
36,9.5889,2.69881,45,45,4.0571
36,3.65564,9.29437,45,45,4.08335
40,9.45929,1.63135,50,50,4.50953
42,6.61898,6.98113,53,53,3.20757
30,2.54776,9.40587,38,38,5.79374
44,13.5335,0.766926,56,56,3.89435
30,11.8476,1.59654,38,38,5.44104
48,5.68762,4.48734,61,61,3.32048
43,3.783,9.55042,54,54,3.28601
50,13.9861,4.85315,63,63,2.59156
42,16.7749,2.76152,53,53,3.90421
31,6.2921,0.431807,39,39,2.75663
48,15.8221,4.35141,61,61,2.79701
34,16.894,1.21849,43,43,3.02477
43,5.4231,2.90913,54,54,2.7781
42,18.2557,7.78017,53,53,3.99085
29,13.8647,4.89741,36939,36909,3.41922
20,6.95999,3.11537,25475,25473,3.25418
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
100,16.7638,2.68046,127377,27081,921.592
94,15.0642,9.27456,119735,93915,1286.39
89,8.33193,5.85789,113366,112264,127.878
84,18.4866,2.27798,106997,101374,755.687
81,3.78728,6.21941,103176,98340,831.37
98,11.4259,9.31395,124830,74426,1508.92
33,18.41,1.17525,42,42,3.49897
46,5.95034,6.29756,58,58,5.43031
40,19.1594,6.33949,50,50,5.24786
33,9.33309,0.243264,42,42,3.80435
47,5.56964,1.41255,59,59,1.96597
32,4.49038,3.59764,40,40,5.47674
50,8.15779,8.63159,63,63,4.47806
47,3.34453,6.13391,59,59,2.65777
30,15.9367,4.28047,38,38,6.74801
36,15.9146,8.93666,45,45,5.0538
50,7.44827,2.98455,63,63,4.8676
48,5.6517,6.3174,61,61,3.38494
38,4.77695,7.9238,48,48,4.6758
50,16.8608,9.63072,63,63,4.53415
40,13.5945,7.0829,50,50,5.42933
42,5.60547,7.30445,53,53,4.29617
31,7.46784,9.51626,39,39,3.26388
46,15.0239,2.56638,58,58,4.52484
48,10.7138,3.19381,61,61,3.81454
37,3.42931,9.68471,47,47,4.36709
38,2.1805,7.76156,48,48,4.40375
46,16.9048,5.7724,58,58,4.41659
31,7.54797,3.12326,39,39,3.69397
50,13.1245,6.54553,63,63,4.71342
35,19.946,5.92388,44,44,4.65323
43,2.13771,6.18979,54,54,3.24009
43,6.81991,8.00266,54,54,3.19626
48,11.3785,7.52173,61,61,4.19321
32,0.858071,5.25634,40,40,5.1679
42,5.26191,3.5684,53,53,3.90466
41,18.8059,6.57224,52,52,3.14184
34,18.8058,5.55321,43,43,3.03224
37,4.4,8.32035,47,47,4.05452
33,8.5832,7.01371,42,42,3.53683
46,10.4101,8.40959,58,58,4.54439
41,16.4495,0.507741,52,52,3.55932
50,4.16613,8.41686,63,63,4.60195
39,0.259389,4.82838,49,49,3.76472
47,0.728607,1.06627,59,59,2.21284
46,0.960229,1.28246,58,58,4.0957
46,1.61866,9.67732,58,58,4.08752
50,16.9186,1.66341,63,63,5.84199
50,12.5689,6.21843,63,63,3.85995
41,7.41947,4.80383,52,52,3.03247
50,17.2618,6.26935,63,63,5.42528
30,9.10915,2.63378,38,38,5.25474
39,6.56076,8.62714,49,49,4.22557
49,3.73043,6.9749,62,62,1.85524
36,16.6914,7.67202,45,45,5.33561
38,2.77034,3.47728,48,48,4.58143
38,4.59817,5.17984,48,48,4.53967
32,8.90716,7.23443,40,40,6.04562
46,8.18207,4.49416,58,58,3.50779
36,0.443813,9.51694,45,45,4.64437
43,6.51104,1.28037,54,54,3.63364
37,10.9134,5.6448,47,47,3.74509
42,10.4436,9.24297,53,53,3.90165
32,15.2165,1.91035,40,40,5.46317
43,4.3682,1.02374,54,54,3.41306
44,15.103,2.46039,56,56,2.09808
40,0.00491544,6.13921,50,50,5.34532
46,0.983407,8.03562,58,58,4.16508
32,19.3016,5.03287,40,40,5.22227
50,18.9552,0.520395,63,63,4.93117
38,6.00273,6.01605,48,48,4.43225
49,16.8303,3.56022,62,62,2.43273
50,17.2838,0.129545,63,63,6.20029
39,12.9789,3.06794,49,49,3.08143
45,9.69916,3.98228,57,57,4.68561
37,2.52818,1.49585,47,47,5.17826
40,10.2851,8.50906,50,50,5.91427
35,7.14183,8.157,44,44,4.69933
42,7.61992,6.44842,53,53,5.29848
32,3.13588,4.66495,40,40,5.91921
39,3.108,3.39854,49,49,4.0065
46,8.2997,2.47393,58,58,3.86365
50,0.693989,4.45106,63,63,5.49432
32,13.6921,5.40543,40,40,5.47281
31,5.56497,5.56264,39,39,3.19189
30,1.40197,2.71342,38,38,6.77596
43,12.7097,4.55114,54,54,3.60713
45,13.0472,4.74895,57,57,3.50613
38,3.86993,3.56798,48,48,5.56852
42,19.7553,7.3052,53,53,4.2257
37,6.54782,8.96865,47,47,4.59345
43,18.0211,5.2238,54,54,3.18843
31,14.4052,5.7945,39,39,3.58335
45,11.2809,4.67924,57,57,4.26162
38,6.80254,8.34648,48,48,4.75941
37,8.88686,5.84358,47,47,4.00863
37,3.0323,0.756167,47,47,4.74961
50,16.2563,3.93611,63,63,5.25109
42,14.1612,2.50547,53,53,5.41632
48,9.38462,1.33844,61,61,4.28714
41,14.4525,7.03768,52,52,3.04756
48,10.9213,6.47495,61,61,3.76804
50,1.40429,6.78653,63,63,4.62704
45,10.5834,7.34034,57,57,3.98693
46,3.96544,0.200063,58,58,5.30651
35,16.0812,9.55818,44,44,4.42594
28,15.2512,2.38712,35665,35648,32.0496
34,1.65599,1.42686,43308,39071,392.678
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
96,16.4696,9.28775,122283,108937,1089.57
85,1.88819,6.48136,108271,105350,323.504
99,10.9076,0.0267904,126104,103297,1086.1
92,0.167165,5.21234,117187,812,50.473
89,0.495197,1.33028,113366,107238,862.813
94,14.2828,8.34246,119735,103479,1106.57
30,7.3564,7.64572,38,38,6.60212
36,13.764,9.59735,45,45,3.99387
49,6.35562,2.37037,62,62,2.98034
34,17.4543,4.81081,43,43,4.96966
35,13.3486,7.90465,44,44,5.58134
30,12.1713,6.65199,38,38,7.04927
42,7.0812,4.87082,53,53,3.948
39,9.10314,9.41882,49,49,4.48151
35,13.7491,7.39687,44,44,6.39963
39,8.27043,0.658173,49,49,4.0034
46,0.852611,9.61949,58,58,2.85888
40,7.98369,4.16444,50,50,3.62457
35,19.7566,7.73503,44,44,6.05724
39,12.9391,7.77898,49,49,4.08581
34,3.92121,3.18137,43,43,4.38882
34,4.2968,7.96849,43,43,4.67071
44,4.51033,1.29048,56,56,3.53521
46,0.0260846,4.61788,58,58,3.47617
44,8.05145,7.12051,56,56,2.66136
50,0.104693,1.47421,63,63,3.05757
37,2.37876,4.83078,47,47,3.83616
38,0.259826,2.66081,48,48,3.18631
35,10.0523,9.77081,44,44,5.70318
48,14.3177,9.86786,61,61,3.09554
35,1.75931,3.73516,44,44,5.75998
35,4.15021,8.57067,44,44,6.65249
45,9.25812,3.2756,57,57,4.02512
36,5.14017,2.75099,45,45,4.35799
34,2.75436,3.91601,43,43,5.29135
39,3.9221,8.43823,49,49,3.74321
47,7.78821,5.35155,59,59,2.8155
30,0.515396,6.05805,38,38,7.76602
49,8.43635,6.34952,62,62,2.395
30,7.54535,4.01498,38,38,6.61119
40,7.72,6.4468,50,50,4.47021
37,10.6723,8.73572,47,47,3.22304
50,11.8176,5.54565,63,63,3.25253
32,16.6466,5.26731,40,40,3.9253
35,4.4312,1.1632,44,44,6.25596
47,2.86569,7.76271,59,59,3.39301
30,19.9476,4.19344,38,38,6.48436
48,9.3657,1.81463,61,61,2.9175
41,13.7115,7.6928,52,52,3.28021
40,11.7303,4.33144,50,50,5.12007
45,9.74011,6.83928,57,57,4.17624
41,11.7554,1.96415,52,52,3.49962
46,8.97544,0.320503,58,58,2.36954
49,14.9787,7.609,62,62,3.49107
42,5.48149,9.2786,53,53,3.42621
35,17.5676,9.24795,44,44,6.32753
30,12.2889,8.37798,38,38,6.55945
34,2.44417,3.34665,43,43,4.48965
33,1.65311,7.62999,42,42,3.39648
33,5.93865,1.29122,42,42,4.14859
50,1.64849,5.94219,63,63,2.69593
34,6.45107,3.43067,43,43,4.62228
34,16.8475,1.90139,43,43,4.29415
32,9.32696,4.81126,40,40,2.88752
38,17.4926,5.66224,48,48,3.72737
38,1.93052,4.50222,48,48,2.92941
39,12.7326,5.78825,49,49,3.74647
38,15.6182,7.85708,48,48,3.69
41,10.1471,0.0358678,52,52,3.66005
50,7.95109,1.4768,63,63,2.78235
30,8.36663,4.74477,38,38,6.57624
47,1.99669,3.88387,59,59,3.31702
47,11.5823,4.68678,59,59,3.14504
30,6.88593,4.25593,38,38,6.73422
45,19.6718,8.88978,57,57,4.19231
39,19.1217,0.72276,49,49,3.8013
34,9.4019,9.2826,43,43,4.59861
35,9.60931,5.26219,44,44,4.2087
43,13.7672,1.58013,54,54,2.73878
36,8.8755,0.543569,45,45,5.20249
46,12.4814,5.52569,58,58,2.69255
50,12.6905,7.24425,63,63,3.2587
44,9.84806,7.58299,56,56,3.56246
42,2.20955,9.53323,53,53,4.69107
37,18.7981,5.15923,47,47,2.97809
37,17.893,7.50553,47,47,3.96662
47,13.8652,5.87399,59,59,2.89986
43,8.77871,9.72614,54,54,2.75422
41,13.3126,6.61962,52,52,3.70797
45,7.0058,2.51481,57,57,4.4067
37,3.50674,5.23855,47,47,3.87241
50,12.3867,1.15329,63,63,2.95438
42,19.3512,9.95764,53,53,4.79243
48,15.9427,2.37735,61,61,3.70229
47,11.0573,7.28709,59,59,2.6769
30,4.24021,0.920291,38,38,5.95536
43,14.2171,9.91579,54,54,2.52222
31,6.8251,3.38483,39,39,2.01498
41,4.53955,5.46048,52,52,3.50082
46,4.78326,7.82379,58,58,3.19797
41,12.1299,1.31383,52,52,3.79385
44,15.5505,2.51815,56,56,3.04793
31,6.9865,9.2217,39,39,3.21364
35,4.27277,3.46219,44,44,5.50004
49,2.50777,7.49094,62,62,2.54741
49,13.9068,1.33618,62,62,3.1029
26,16.6376,9.87689,33118,33104,5.56978
28,16.352,9.73841,35665,35615,5.6741
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
92,16.1754,5.89505,117187,98976,1201.79
98,8.71221,3.68812,124830,108399,721.956
89,13.4831,4.19564,113366,105184,897.977
100,1.84785,8.14669,127377,112230,1163.81
96,17.2031,6.44114,122283,98441,1389.32
90,17.1397,7.37102,114640,6300,148.549
47,16.3028,4.1162,59,59,2.50989
47,1.57774,2.89713,59,59,2.99893
37,13.5519,8.40124,47,47,2.87441
34,5.57542,9.37841,43,43,3.46935
45,1.12774,4.3967,57,57,4.72813
49,19.8522,9.70628,62,62,2.70641
34,6.00462,1.11006,43,43,3.55215
31,14.8616,2.70374,39,39,3.44074
41,11.5615,0.513266,52,52,2.89131
41,0.626301,2.37969,52,52,3.31659
43,14.2571,6.25447,54,54,2.80122
32,10.3157,2.01148,40,40,6.28477
32,14.7363,7.5463,40,40,7.27895
48,9.01731,5.92723,61,61,3.56885
48,14.248,9.27979,61,61,4.51435
47,2.98824,8.63252,59,59,2.54431
37,1.55282,3.0647,47,47,2.86261
46,5.02819,6.66938,58,58,3.3613
40,5.38904,1.04722,50,50,5.47306
41,16.7801,3.26372,52,52,2.67385
36,2.57702,1.89999,45,45,5.95433
30,3.61474,9.54917,38,38,6.70184
39,12.5567,6.41837,49,49,3.43013
46,15.5107,3.1902,58,58,3.52665
36,3.57251,1.5464,45,45,5.89968
48,6.16271,0.951541,61,61,4.35818
46,11.6962,8.54859,58,58,3.17541
45,18.9018,7.98025,57,57,4.32577
36,4.65053,2.57567,45,45,5.71474
37,2.58229,3.30811,47,47,3.26986
33,16.7706,4.1308,42,42,4.51706
48,2.225,6.56289,61,61,5.10854
40,12.4728,4.37862,50,50,5.96839
47,6.50739,1.01625,59,59,2.41371
34,5.03003,4.48406,43,43,3.44225
32,4.89488,6.96369,40,40,6.41859
50,19.4691,2.6745,63,63,1.88859
46,13.0339,5.70629,58,58,3.16981
44,8.13379,1.26008,56,56,3.02657
49,4.77116,4.24291,62,62,2.89914
35,18.2765,8.70957,44,44,3.44368
46,1.81281,1.96585,58,58,3.82995
31,14.8541,9.16722,39,39,3.54184
39,16.0411,3.85905,49,49,3.23133
39,2.21842,7.40921,49,49,3.9557
32,14.4017,1.29451,40,40,6.33147
32,11.39,2.01387,40,40,5.62407
49,6.22691,8.24305,62,62,2.664
48,14.2717,0.88512,61,61,4.60017
32,12.365,5.01862,40,40,6.3717
42,19.9796,1.57616,53,53,4.12811
36,15.9812,9.45887,45,45,5.66625
40,15.1243,0.765809,50,50,5.62445
30,11.4336,3.0655,38,38,5.20023
36,16.7858,0.604074,45,45,5.9062
30,1.9886,1.2166,38,38,6.13813
46,3.25155,4.55986,58,58,2.8187
32,3.43757,7.71223,40,40,6.63672
34,10.6169,0.300746,43,43,3.65376
31,8.75805,6.5441,39,39,2.9295
38,5.46034,5.43724,48,48,3.00861
30,10.2531,7.67848,38,38,6.04708
30,0.992784,5.03887,38,38,5.61407
50,16.947,2.43315,63,63,1.69402
42,10.7305,3.47355,53,53,4.63783
44,7.16301,4.20752,56,56,4.24834
43,5.88081,9.24401,54,54,2.92153
42,0.793107,5.44393,53,53,4.60682
45,9.64448,3.79723,57,57,3.27516
42,15.7151,9.94967,53,53,4.16755
48,8.51877,0.0561926,61,61,4.1975
36,12.0767,2.36738,45,45,5.9692
45,19.9145,6.71179,57,57,3.55352
40,14.6151,6.42219,50,50,5.23048
32,1.85485,7.65279,40,40,5.4837
32,17.0815,2.01461,40,40,6.0015
39,19.002,0.71492,49,49,3.59439
31,10.727,3.66097,39,39,3.04967
43,12.0313,4.75582,54,54,3.12881
45,14.3841,2.29765,57,57,4.55114
50,15.0206,7.19678,63,63,1.96928
41,4.51022,4.70332,52,52,3.48037
43,2.75536,9.67126,54,54,2.83222
49,14.2563,7.72437,62,62,2.61168
38,0.465659,1.50844,48,48,3.3193
36,6.75222,7.08272,45,45,6.22311
33,4.29706,4.12078,42,42,3.06758
31,0.604606,0.0754568,39,39,3.50249
34,15.3121,6.22764,43,43,4.31521
44,19.5936,5.99695,56,56,3.39148
49,5.40182,9.07547,62,62,2.3334
33,17.3938,2.83355,42,42,3.69272
41,14.9179,8.41554,52,52,3.03218
44,0.181904,4.30908,56,56,3.50536
40,9.80739,5.58994,50,50,3.90044
40,0.179746,8.56134,50,50,5.16694
33,12.5687,1.65682,42,42,3.33161
46,17.9622,9.58404,58,58,3.30434
32,1.0501,4.78188,40,40,6.6745
42,11.7323,3.11419,53,53,4.85738
25,18.0241,7.36661,31844,31832,2.90354
22,11.048,8.04996,28023,27998,2.85874
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
89,15.8812,2.50239,113366,102788,1131.47
90,15.5362,0.894871,114640,7633,211.268
99,16.0588,8.36454,126104,118365,720.011
87,3.52843,1.0811,110818,105080,423.911
83,13.9111,1.55201,105723,72283,737.16
86,19.9965,6.39953,109545,104449,772.723
44,5.24912,0.586679,56,56,4.695
37,9.39139,6.19686,47,47,3.37563
45,0.748241,4.43211,57,57,3.76859
34,13.6966,3.94595,43,43,3.88449
33,8.90675,0.88874,42,42,5.43726
47,7.53318,2.76063,59,59,3.26591
47,4.92803,7.34929,59,59,2.62158
45,0.620262,5.9886,57,57,4.51398
47,9.37392,3.62966,59,59,3.11058
44,12.9822,4.1012,56,56,4.69839
39,7.6614,2.88941,49,49,4.01547
45,12.6476,9.85852,57,57,4.39816
50,9.71608,7.35753,63,63,2.9344
37,5.09557,4.07548,47,47,3.41532
41,4.5747,5.37826,52,52,3.02087
38,1.67967,9.29655,48,48,5.09042
50,18.5954,4.83892,63,63,3.34677
45,10.0304,8.72089,57,57,3.79815
35,2.72664,4.97398,44,44,4.58636
32,13.4555,5.05322,40,40,4.34044
35,2.77527,8.96926,44,44,5.5862
42,6.96976,6.43758,53,53,3.81952
43,15.0611,3.06597,54,54,3.78071
44,16.7038,6.51248,56,56,4.29587
36,5.38582,9.35768,45,45,5.11337
39,8.17521,3.33242,49,49,3.77709
47,14.1344,3.82153,59,59,3.2571
34,12.6635,3.20951,43,43,4.11286
39,6.54671,1.23534,49,49,3.76108
34,1.24238,8.17794,43,43,4.12836
40,5.75289,2.91011,50,50,4.48669
44,3.93459,7.06773,56,56,5.08938
31,16.5092,2.40773,39,39,2.98466
44,5.46954,8.01747,56,56,4.39026
49,2.34006,2.52128,62,62,2.31792
48,19.1176,5.19167,61,61,2.87307
50,7.12054,9.80329,63,63,2.60339
39,9.4211,6.14522,49,49,4.71428
33,11.8364,1.35702,42,42,4.83718
50,6.67663,0.723161,63,63,2.32599
41,16.6055,3.22569,52,52,3.25615
45,14.2599,2.11707,57,57,3.65618
43,15.9968,0.641592,54,54,3.67471
38,0.351999,3.38672,48,48,4.87788
33,14.6967,7.97914,42,42,5.25461
43,17.048,0.624819,54,54,3.19775
38,13.8046,3.70723,48,48,3.70306
49,17.4751,8.87715,62,62,2.60969
34,3.06179,2.4917,43,43,3.60091
50,7.16225,0.789284,63,63,3.12337
33,7.67035,4.77435,42,42,4.95332
38,9.51818,5.57108,48,48,5.40256
47,8.5953,3.90168,59,59,2.48623
47,16.9284,4.83973,59,59,2.41823
43,11.9232,5.2659,54,54,3.85233
48,17.5262,9.00248,61,61,2.96974
38,9.65549,7.21827,48,48,4.14411
33,17.5482,0.613142,42,42,5.66862
50,3.7414,4.9393,63,63,2.96573
46,15.5856,8.58593,58,58,2.58698
37,18.188,5.08627,47,47,3.5944
43,4.88798,7.49989,54,54,3.4929
40,11.8383,0.0418194,50,50,3.92141
49,5.94292,3.38956,62,62,2.6047
33,13.0944,2.20227,42,42,5.36702
42,12.3294,4.53118,53,53,3.63543
39,0.179326,3.80124,49,49,4.13213
34,14.7003,6.63192,43,43,4.06411
44,19.6171,8.70473,56,56,4.84467
44,12.3086,9.17653,56,56,4.52161
41,7.63553,0.829734,52,52,2.59925
36,14.5442,9.47251,45,45,5.87233
46,6.06175,1.84345,58,58,2.8737
44,0.354731,2.3008,56,56,4.53464
38,11.2283,9.77994,48,48,4.26333
36,1.47234,6.78498,45,45,4.69355
33,8.15598,3.8468,42,42,5.30386
41,19.2445,7.78877,52,52,2.89281
49,5.26451,4.35246,62,62,2.07292
32,10.8751,7.08976,40,40,3.77966
32,16.1761,8.51963,40,40,5.0465
38,0.24183,9.68046,48,48,3.69152
46,12.198,2.7229,58,58,2.1299
31,1.50675,2.93392,39,39,2.55837
39,17.4245,7.77829,49,49,4.61284
42,1.11779,3.01215,53,53,3.78435
44,9.24294,8.28392,56,56,3.87407
34,5.26648,7.77356,43,43,3.89772
43,19.5669,5.16825,54,54,3.50372
37,14.9469,1.07365,47,47,3.96475
35,16.5865,8.2351,44,44,4.60872
35,7.96258,2.28232,44,44,4.40307
40,5.29611,1.37059,50,50,4.58323
42,15.5804,0.794375,53,53,4.66939
39,7.48492,9.8661,49,49,3.83532
36,4.80889,4.60449,45,45,4.56067
35,18.1509,4.09194,44,44,4.99746
36,11.6516,5.70589,45,45,3.87046
35,19.5924,2.07281,44,44,5.65653
35,9.55792,4.89225,44,44,3.70352
24,19.4105,4.85632,30570,30560,14.3148
36,5.74398,6.36145,45855,43640,214.814
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
85,15.587,9.10968,108271,97773,1178.67
82,2.36024,8.10168,104450,102747,273.899
89,18.6345,2.53344,113366,98147,1089.79
95,5.20901,4.01546,121009,117301,606.292
91,10.619,6.66282,115914,103742,1012.8
82,2.85347,5.42809,104450,7649,31.9545
41,14.1955,7.05716,52,52,3.99498
48,17.205,9.49664,61,61,3.87876
33,7.9445,0.462986,42,42,4.0596
35,1.81786,8.5135,44,44,5.47446
42,16.6859,7.38079,53,53,4.36002
46,15.2141,5.81498,58,58,2.87072
40,3.85145,3.58853,50,50,5.23427
37,6.37887,9.27352,47,47,3.59078
32,7.18632,6.74606,40,40,4.16889
46,5.33804,5.82272,58,58,3.29102
35,1.06574,9.5244,44,44,5.13621
37,14.9796,7.70556,47,47,4.41032
47,4.69575,7.16881,59,59,3.3522
46,1.17382,2.22373,58,58,3.60715
35,14.9015,1.47667,44,44,4.49415
30,0.371003,9.96058,38,38,5.72771
43,15.6379,6.61309,54,54,3.80861
45,15.0326,0.772338,57,57,4.74686
31,0.0642338,8.90068,39,39,3.08582
44,10.1308,6.84273,56,56,3.39489
34,2.97342,6.03847,43,43,4.36069
34,10.3248,3.32599,43,43,4.25041
47,17.5653,9.71353,59,59,2.82694
42,17.897,9.83482,53,53,3.88958
37,7.19903,7.16892,47,47,3.23821
31,10.1877,5.71329,39,39,3.75699
48,16.5727,9.09453,61,61,3.83045
43,6.42519,8.43876,54,54,3.68386
41,8.44289,9.89501,52,52,3.74021
31,19.9026,3.04778,39,39,3.74378
47,14.7352,1.68941,59,59,3.78979
41,5.64419,7.57256,52,52,3.27033
43,0.545519,0.436842,54,54,3.54931
40,4.43169,5.01874,50,50,5.6192
43,19.6501,0.558486,54,54,3.28955
44,13.3402,3.41965,56,56,4.13428
50,14.772,6.93208,63,63,2.01353
32,5.80833,6.58415,40,40,4.21943
42,15.539,1.45395,53,53,3.88647
31,8.58209,7.20336,39,39,3.23017
46,14.9345,7.74182,58,58,3.87643
43,6.70712,2.26829,54,54,3.88941
33,17.1394,2.11601,42,42,4.02414
38,4.66288,2.91433,48,48,3.90671
48,7.17514,8.54907,61,61,3.79638
34,19.6943,9.95518,43,43,4.91313
45,16.2193,5.40059,57,57,5.29042
49,8.7233,9.51125,62,62,3.14366
40,11.8519,4.09822,50,50,4.26654
47,1.95951,6.55995,59,59,3.80972
45,15.3612,7.97248,57,57,4.36995
41,3.05518,1.6833,52,52,3.52375
33,2.06634,7.03751,42,42,3.50959
44,2.42336,6.61401,56,56,3.92689
50,7.0605,9.92778,63,63,1.46627
45,13.0638,6.78835,57,57,4.07818
30,16.0594,9.87675,38,38,4.74924
33,11.6587,3.51411,42,42,3.82226
46,16.8658,9.5778,58,58,3.09985
40,2.4131,0.627814,50,50,5.47398
36,10.9158,4.73531,45,45,5.00673
34,19.5228,7.32129,43,43,3.58145
49,2.68396,5.04482,62,62,3.45284
49,14.9388,4.34596,62,62,3.13453
45,15.4583,0.930994,57,57,4.77655
40,17.4958,4.85483,50,50,4.90441
35,14.4778,8.35847,44,44,4.08407
46,8.60746,7.81992,58,58,3.54655
44,9.5898,3.61218,56,56,3.34787
47,8.9021,8.40344,59,59,3.84991
35,6.7524,1.60327,44,44,5.39267
37,17.0116,6.5777,47,47,4.15564
47,12.209,6.97511,59,59,3.28887
48,6.09435,8.17947,61,61,4.21641
45,0.601707,1.90709,57,57,4.40633
39,5.86318,1.55535,49,49,3.35397
48,17.31,6.97873,61,61,4.15314
30,7.76194,1.91651,38,38,5.88375
34,18.4977,3.94905,43,43,3.88844
39,7.36627,1.88187,49,49,3.79682
35,17.3314,9.84247,44,44,4.63064
36,15.9733,4.65764,45,45,5.03426
49,1.64079,5.77454,62,62,2.61212
34,8.75722,8.14347,43,43,4.85876
39,14.3834,4.04818,49,49,4.41973
49,15.4834,8.94158,62,62,3.33133
35,14.1889,2.44706,44,44,5.13478
37,9.92836,5.47167,47,47,3.8853
30,3.82164,4.10881,38,38,5.44007
30,10.3003,6.15036,38,38,4.8033
41,7.77134,7.39478,52,52,3.37991
36,18.5314,1.73103,45,45,5.48646
39,15.6744,4.3256,49,49,3.60251
40,10.9791,7.27972,50,50,5.55004
38,5.16234,4.14225,48,48,3.23871
32,9.43814,0.647685,40,40,4.10403
37,3.73312,6.52711,47,47,4.28462
47,5.34093,1.82774,59,59,3.9066
