scenarios,1
seeds per scenario,20
notes,wifin_naive. 6-100-2
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_01:19:25.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_01:19:25.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,7.48936,3.8045,63,63,3.2006
46,12.7408,9.6393,58,58,3.87203
32,8.78381,4.624,40,40,4.36289
40,6.14445,9.18901,50,50,5.77302
42,1.22214,6.67335,53,53,4.58166
31,0.826556,8.81499,39,39,2.76632
31,12.9693,0.645637,39,39,3.16634
50,10.8242,7.97112,63,63,2.86694
32,13.2255,6.71536,40,40,7.63845
42,18.4238,5.95072,53,53,4.39424
31,4.66353,7.40563,39,39,3.24732
44,18.7463,7.83112,56,56,4.72815
34,0.96526,2.25114,43,43,3.04062
45,16.3664,7.89413,57,57,4.16921
44,7.80915,8.92854,56,56,4.04791
46,5.07363,0.0179603,58,58,3.20787
50,13.9756,5.73843,63,63,3.02861
40,14.1833,2.37239,50,50,5.75885
38,10.9984,1.94196,48,48,3.33538
49,5.7912,7.34339,62,62,2.84828
40,3.44296,7.12797,50,50,5.96019
48,19.836,9.44492,61,61,4.91877
45,19.5609,5.36141,57,57,5.08576
32,14.701,4.6413,40,40,5.61907
32,14.8047,2.63112,40,40,5.74765
36,16.8837,0.790065,45,45,4.33271
33,14.4378,5.27181,42,42,4.88654
48,16.2408,2.76285,61,61,5.36106
50,6.34527,8.62215,63,63,3.60777
37,14.9241,8.79152,47,47,3.60325
46,11.1048,4.76661,58,58,3.2852
44,19.3991,7.57964,56,56,4.21214
33,18.9465,8.75279,42,42,4.7919
49,6.93266,7.93702,62,62,2.8286
36,14.3894,9.86307,45,45,6.00624
46,16.6563,8.30984,58,58,4.02216
48,3.50295,1.25743,61,61,4.82022
33,1.75342,7.61927,42,42,3.72936
50,6.19338,5.57664,63,63,3.03815
36,9.67564,4.97884,45,45,4.43786
49,7.97136,6.1887,62,62,2.78876
38,5.52866,3.64354,48,48,3.79558
30,12.1201,0.460145,38,38,5.3735
47,7.10856,4.95792,59,59,2.29705
41,3.41255,6.69241,52,52,2.71055
46,2.26978,7.73024,58,58,4.5832
38,12.3916,8.91192,48,48,3.78857
46,6.06494,5.65694,58,58,3.4766
47,7.7753,6.25907,59,59,2.38734
41,13.4932,4.61088,52,52,2.83904
32,2.13644,6.7311,40,40,5.82835
50,11.2539,3.7455,63,63,2.59956
50,6.9534,0.668092,63,63,4.39524
33,8.31879,4.93845,42034,42016,8.96034
24,8.17599,9.86923,30570,30540,9.33517
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
95,17.9406,6.25119,121009,114591,827.359
85,7.76811,0.447435,108271,107677,66.1997
89,18.0294,9.18229,113366,1637,106.521
94,11.7643,0.540551,119735,118764,113.412
92,16.9556,5.776,117187,115088,236.299
93,19.9983,3.19976,118461,30756,651.127
47,2.62461,5.29334,59,59,3.54286
44,14.6957,3.09843,56,56,3.67678
48,10.3741,2.21606,61,61,4.01146
32,16.8483,1.97298,40,40,5.30608
31,14.4534,5.44437,39,39,4.99057
38,13.7666,1.38034,48,48,2.94292
38,12.464,3.67465,48,48,3.41197
37,0.310184,2.9943,47,47,3.32758
49,4.68696,1.81483,62,62,2.05979
47,6.49109,2.0506,59,59,3.98922
45,13.8307,6.4447,57,57,3.91338
37,16.3238,4.92929,47,47,3.33072
50,4.85804,8.67879,63,63,3.50624
33,12.5478,7.03777,42,42,4.03223
46,12.2874,2.68913,58,58,2.89726
34,10.8398,4.64827,43,43,4.2501
40,19.2978,2.41949,50,50,5.16319
48,15.0153,4.36047,61,61,3.51036
43,1.36337,7.48699,54,54,4.17042
31,16.7278,2.52664,39,39,5.13259
43,1.38769,9.48466,54,54,3.52073
36,3.48493,8.21882,45,45,5.08109
36,17.5306,6.53299,45,45,4.60921
37,8.35192,3.25624,47,47,2.80426
33,12.693,4.67884,42,42,3.6843
34,14.0876,6.66623,43,43,4.108
38,17.0673,6.91079,48,48,3.42781
32,16.3317,6.60475,40,40,6.05188
45,13.2734,0.617671,57,57,4.7531
32,10.6212,4.08897,40,40,5.47957
35,2.8765,1.45508,44,44,3.42955
47,11.9673,3.53386,59,59,3.74708
30,8.25458,6.20387,38,38,5.13287
47,12.7348,9.00874,59,59,3.89364
50,1.17008,6.26064,63,63,3.64999
39,19.5588,7.59583,49,49,1.93167
50,13.5603,9.90164,63,63,3.31802
45,14.7105,3.07261,57,57,4.47223
31,5.91824,0.678535,39,39,3.88124
40,13.3384,5.36161,50,50,4.90401
46,8.30274,1.61287,58,58,2.81304
37,7.12996,1.05854,47,47,2.8514
47,7.99839,0.320796,59,59,3.6666
44,10.1761,6.69338,56,56,3.70433
31,7.34837,3.98957,39,39,5.03725
47,18.524,5.31244,59,59,4.17264
34,16.9023,1.85364,43,43,4.23393
50,18.7376,4.4386,63,63,2.65558
32,1.5309,1.24587,40,40,4.1882
50,3.58118,0.394669,63,63,2.55947
31,13.8352,2.3872,39,39,4.3804
44,14.7591,2.78557,56,56,4.3719
38,14.2977,1.95087,48,48,3.7967
49,18.4643,2.41987,62,62,2.41345
36,5.96158,2.63295,45,45,5.58701
49,8.76317,4.50124,62,62,1.92451
34,4.8278,8.60914,43,43,4.37474
31,18.7741,0.306597,39,39,4.98943
40,11.8708,2.46968,50,50,3.69378
48,7.79279,4.29297,61,61,3.30425
44,9.09408,7.54316,56,56,2.99473
36,2.44404,8.74994,45,45,4.46156
35,15.9192,5.02091,44,44,3.43869
50,2.97151,6.69478,63,63,2.64063
31,16.5472,1.10116,39,39,3.95105
36,16.1647,2.26561,45,45,5.29856
45,0.0897159,1.90062,57,57,4.20687
32,17.3501,8.31596,40,40,5.48227
47,9.80862,4.35237,59,59,3.76754
47,16.1544,4.58826,59,59,4.51519
46,13.8178,5.41489,58,58,2.38587
33,17.2721,9.73625,42,42,4.11337
38,3.03093,5.92173,48,48,3.85946
37,0.177418,1.15043,47,47,3.34733
34,5.61419,4.89,43,43,3.42105
33,10.7362,3.39252,42,42,3.53038
31,4.07804,1.9234,39,39,4.29225
35,19.6222,8.89441,44,44,4.10594
50,12.6323,7.17623,63,63,3.71818
41,15.4376,3.54491,52,52,1.86281
31,8.08803,9.25981,39,39,3.69416
34,10.121,4.84026,43,43,3.73608
48,6.09906,1.36147,61,61,4.40208
30,10.7534,6.46699,38,38,4.11215
34,18.7122,3.88917,43,43,4.7236
36,0.558947,1.50607,45,45,5.20009
47,14.6215,9.14199,59,59,3.32645
32,12.6332,3.88681,40,40,5.82154
47,9.78343,2.58415,59,59,4.08038
44,7.47346,5.53685,56,56,3.21143
32,18.2933,4.11755,40,40,6.31538
43,13.9813,6.14118,54,54,3.6269
45,12.6481,0.685297,57,57,3.55478
36,7.79027,5.39721,45,45,4.36424
45,3.74246,9.93305,57,57,4.04529
43,12.4044,2.30227,54,54,3.75536
43,19.0755,7.046,54,54,3.64083
43,15.8259,2.85294,54,54,3.15287
32,9.79621,1.03643,40,40,6.17027
43,4.77901,2.44615,54,54,3.69228
32,9.70533,2.42816,40760,40753,1.53727
38,2.87199,8.18073,48403,48354,1.57027
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
91,17.6464,2.85849,115914,106252,895.241
97,14.5921,7.65424,123556,106869,1088
100,0.605057,3.35119,127377,1150,21.0229
81,13.4448,3.47491,103176,101571,165.047
100,13.6635,0.88687,127377,106303,1094.19
89,2.85521,2.22832,113366,107376,881.92
44,11.571,1.76382,56,56,4.26954
34,2.5094,6.39821,43,43,4.40066
36,17.5705,8.24693,45,45,4.8027
32,4.96954,6.54057,40,40,4.38491
40,2.23243,1.93642,50,50,5.22318
37,1.44758,4.43464,47,47,3.88975
31,11.3874,9.91388,39,39,3.42602
50,6.0688,6.27922,63,63,2.77336
33,2.49937,4.93123,42,42,5.28775
50,18.847,3.77212,63,63,3.7922
41,7.23514,3.07969,52,52,4.55566
50,18.6558,2.77628,63,63,4.34889
47,19.8377,8.49002,59,59,3.82115
43,8.62604,5.18602,54,54,3.30978
39,2.6141,8.7876,49,49,4.64549
46,9.53127,5.31231,58,58,3.96662
32,16.3403,4.19365,40,40,4.19915
47,0.0173546,6.41192,59,59,3.8541
39,18.701,1.41369,49,49,3.99328
43,13.4032,4.31614,54,54,3.10624
42,1.58584,6.55387,53,53,3.7362
49,6.83985,5.10722,62,62,1.85501
40,0.0348574,3.18054,50,50,5.94433
35,9.54511,6.57858,44,44,5.51265
33,14.5062,2.49013,42,42,4.68612
47,16.1002,9.04711,59,59,3.46706
40,19.5054,2.18373,50,50,4.71849
41,10.0934,1.83401,52,52,3.25628
47,15.1695,9.27734,59,59,3.64026
50,9.28143,8.95886,63,63,3.72752
41,11.8588,0.234383,52,52,3.78961
44,13.6769,4.0387,56,56,4.19356
42,12.2909,4.23303,53,53,3.58595
44,11.6969,6.01001,56,56,5.72652
44,18.48,4.2979,56,56,6.31848
34,13.7815,5.82381,43,43,5.3674
50,1.21172,7.03044,63,63,3.8374
38,11.0978,3.51154,48,48,3.58092
40,9.62083,0.775469,50,50,5.92772
41,15.2438,1.84181,52,52,3.81019
30,6.63172,6.12894,38,38,5.17042
35,19.5772,1.20975,44,44,5.36135
37,9.14103,1.79522,47,47,3.6227
44,14.4869,6.221,56,56,4.88264
47,19.8268,4.5595,59,59,3.21369
37,1.17032,4.64275,47,47,3.52206
40,19.3169,3.547,50,50,5.05485
50,9.98585,5.07265,63,63,2.29659
38,10.321,2.8524,48,48,3.50427
47,18.3784,6.16534,59,59,3.89759
44,1.526,5.58534,56,56,5.48325
47,8.29615,8.89779,59,59,3.58956
46,7.76874,5.08669,58,58,3.08759
46,3.9591,4.19415,58,58,3.21401
43,1.09903,7.29483,54,54,3.36876
46,4.30071,2.28711,58,58,3.57336
46,11.2317,1.26761,58,58,2.67297
31,12.8846,3.20751,39,39,2.53181
35,4.99511,7.10818,44,44,4.63186
42,14.6204,6.33485,53,53,4.4363
43,1.82179,7.19215,54,54,3.476
49,17.0788,8.5714,62,62,1.84953
44,6.7648,0.0239119,56,56,5.69373
50,11.9674,7.65118,63,63,3.13264
44,18.9111,9.82988,56,56,6.16197
34,1.33116,2.58927,43,43,4.76823
41,14.3882,6.45785,52,52,3.95293
44,11.2573,9.50395,56,56,5.8044
47,19.7813,9.25987,59,59,3.58785
50,12.7477,3.81517,63,63,3.08836
39,12.9346,6.18843,49,49,3.81713
33,19.7395,6.84144,42,42,4.5244
39,9.1782,1.05344,49,49,4.43249
41,5.91703,7.02905,52,52,4.0152
40,14.9876,7.01715,50,50,5.4194
36,15.1271,8.16283,45,45,4.43709
46,13.232,5.05533,58,58,3.70402
45,8.1397,3.02215,57,57,3.3575
35,5.86543,6.77282,44,44,5.52378
49,11.9287,8.33702,62,62,1.96549
34,9.24351,0.582659,43,43,4.64311
32,5.85247,9.81744,40,40,4.06708
30,15.5417,4.41311,38,38,5.42503
33,18.0039,1.67654,42,42,4.9615
35,15.6712,0.159014,44,44,4.61916
43,14.9245,7.43551,54,54,3.56164
38,19.5674,3.30513,48,48,4.17854
35,17.2952,1.58492,44,44,5.06281
34,14.0382,1.52471,43,43,3.78262
37,2.82681,0.613509,47,47,3.12769
38,9.47808,3.27723,48,48,4.29824
44,4.55003,5.5899,56,56,5.60994
44,3.02644,3.64035,56,56,6.55348
34,3.18891,1.88251,43,43,4.45258
44,1.41998,4.2092,56,56,5.36157
39,17.0337,8.34541,49,49,3.83134
45,4.65767,9.48112,57,57,3.81592
33,9.51518,8.97479,42,42,5.04988
36,8.33855,8.32731,45,45,4.80255
36,2.60453,4.22416,45,45,5.0606
31,11.0918,9.91793,39487,37784,247.786
32,17.568,6.49227,40760,38152,286.081
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
87,17.3522,9.46583,110818,98039,1213.49
89,1.41614,4.861,113366,30471,927.256
89,3.18072,7.52009,113366,98316,1249.35
89,15.1254,6.40926,113366,95949,1338.2
86,10.3715,5.99773,109545,103734,575.796
85,5.71206,1.25683,108271,103184,604.498
40,0.517327,8.23429,50,50,4.45423
45,10.323,9.698,57,57,3.45802
44,4.76674,4.2778,56,56,4.31618
33,13.0908,1.10812,42,42,5.21385
50,10.0115,8.42846,63,63,3.50683
35,9.12851,7.48899,44,44,5.60518
44,10.3108,6.15312,56,56,3.49675
42,11.8273,9.56413,53,53,3.50403
39,0.311774,8.04763,49,49,3.76836
31,11.2028,5.49363,39,39,4.13636
37,0.639484,9.71463,47,47,2.84795
43,0.987716,0.623317,54,54,3.9291
44,14.8175,8.3013,56,56,4.57902
31,4.70429,3.33422,39,39,4.24668
33,12.9409,4.88602,42,42,5.57044
38,8.2226,5.97639,48,48,3.53779
46,13.3827,5.96787,58,58,1.81724
47,5.01956,8.46342,59,59,2.42067
35,16.0386,5.3404,44,44,6.92234
34,10.0785,6.10565,43,43,3.33751
41,1.7841,3.62308,52,52,4.30687
41,10.1949,1.99558,52,52,3.87161
44,2.53923,9.8281,56,56,5.07419
33,10.7382,9.90091,42,42,4.77537
34,16.3195,0.30136,43,43,3.89725
39,18.1127,1.42799,49,49,3.05143
41,1.94359,7.45673,52,52,3.72043
50,3.85515,7.06327,63,63,3.35366
49,17.0657,7.93701,62,62,2.521
47,7.94152,3.82869,59,59,2.94241
48,0.841184,9.01364,61,61,3.39997
41,15.3866,4.54354,52,52,3.99382
33,16.3273,2.26214,42,42,4.58362
40,10.659,3.01122,50,50,4.46192
37,15.79,2.33511,47,47,3.17508
30,8.00417,4.05179,38,38,4.7728
50,8.86323,4.15928,63,63,3.46132
31,7.48502,3.95052,39,39,3.85217
50,13.3234,0.872402,63,63,3.5925
43,17.1493,8.32206,54,54,3.92551
35,4.9607,0.645068,44,44,6.05783
33,12.0243,1.36097,42,42,4.79045
48,10.2837,3.26959,61,61,2.40359
43,18.7977,5.74861,54,54,3.38524
41,12.3051,5.12943,52,52,3.29592
49,3.8166,3.97311,62,62,2.63522
47,1.7316,5.24036,59,59,2.58499
50,1.23404,5.70675,63,63,3.82996
44,19.1112,4.45897,56,56,4.1237
44,13.1757,1.936,56,56,3.85794
35,9.21673,8.78352,44,44,4.95844
49,1.83315,5.01,62,62,2.5753
32,1.23989,8.22252,40,40,4.14777
42,9.45404,5.96843,53,53,2.69857
50,16.2364,1.95666,63,63,4.20526
43,19.8384,0.0730432,54,54,3.27029
38,17.6357,3.92603,48,48,3.16812
31,6.99525,6.10847,39,39,4.13313
31,18.1195,1.74668,39,39,4.2234
36,1.44794,8.37668,45,45,3.64057
42,14.5495,6.84119,53,53,3.7967
41,11.7137,8.39281,52,52,3.51751
33,17.6103,5.02691,42,42,3.97331
50,0.963343,8.60759,63,63,3.91452
35,1.27502,8.55861,44,44,5.40247
32,6.49749,2.91292,40,40,3.0788
37,8.68675,1.01508,47,47,2.64786
35,5.1645,0.691949,44,44,5.68794
46,9.75384,4.16732,58,58,2.22411
31,9.34122,3.04208,39,39,3.69062
33,12.0515,6.96198,42,42,5.025
34,2.20698,3.94663,43,43,3.10593
40,15.3254,6.1851,50,50,4.62842
45,11.6567,2.90766,57,57,3.6535
47,4.36105,9.14424,59,59,2.72823
39,19.5179,2.9332,49,49,3.47248
41,2.38607,8.18726,52,52,3.77307
34,16.6572,7.14995,43,43,3.5478
40,19.0986,6.36946,50,50,4.30384
35,8.41982,3.12914,44,44,5.23712
37,10.3989,1.9055,47,47,3.09937
50,1.58409,4.79463,63,63,4.99309
33,4.98449,7.46475,42,42,4.77471
36,5.25438,6.8861,45,45,4.09227
35,12.6301,6.42891,44,44,4.82349
50,9.29007,3.36494,63,63,3.98192
50,4.5134,7.46821,63,63,4.08342
38,1.9571,9.28302,48,48,3.09676
43,18.293,0.465316,54,54,3.57756
30,18.1802,5.69022,38,38,6.3342
45,0.662782,2.43686,57,57,3.90094
46,15.1188,5.03862,58,58,2.56464
44,13.4047,6.59536,56,56,5.06717
31,18.5874,8.36785,39,39,4.32137
43,19.0974,8.48536,54,54,3.26184
35,1.66295,4.38861,44,44,4.56464
47,10.2399,1.91629,59,59,2.20917
44,3.2046,5.09664,56,56,4.73642
39,6.88088,5.61825,49,49,4.08943
49,0.430042,6.00216,62,62,3.31529
30,12.4782,7.40764,38213,38199,7.90991
26,12.264,4.80382,33118,33091,7.55713
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
83,17.0581,6.07312,105723,98405,1114.67
81,8.24016,2.0678,103176,100416,268.099
100,5.75627,1.68899,127377,101199,1316.32
97,16.806,9.34362,123556,95285,1419.09
94,7.07937,1.10855,119735,43418,1160.18
81,8.56902,0.285393,103176,88562,1304.68
37,9.46368,4.70477,47,47,2.90164
35,18.1367,2.99778,44,44,4.16764
32,11.963,0.308675,40,40,4.27253
33,1.21187,5.67567,42,42,4.94788
38,17.7905,4.92051,48,48,3.92661
33,16.8094,0.54334,42,42,5.09221
36,9.23427,2.39235,45,45,3.32342
34,17.5859,2.84899,43,43,4.04856
45,18.1242,1.16408,57,57,3.48379
34,3.55869,7.21514,43,43,4.46183
33,14.0438,6.34961,42,42,5.1177
35,3.31971,8.47036,44,44,4.08439
41,9.79717,8.11252,52,52,3.19579
41,0.782549,1.48247,52,52,3.01774
47,3.2676,0.984485,59,59,2.84329
30,6.91404,6.64042,38,38,6.41755
38,10.4252,7.74209,48,48,2.88581
47,10.0218,0.514927,59,59,2.96728
31,13.3762,9.2671,39,39,3.25622
46,6.75393,7.89515,58,58,2.24699
39,1.98235,0.692298,49,49,3.79346
33,13.5499,8.88399,42,42,3.89433
48,5.0436,6.4757,61,61,3.66981
31,11.9314,3.22325,39,39,3.94309
34,18.1327,8.11265,43,43,4.30216
30,0.12521,3.80886,38,38,6.32434
42,4.38181,2.72967,53,53,4.45947
38,17.6168,2.29253,48,48,3.08266
30,18.9619,6.59667,38,38,7.3755
45,6.60171,8.69852,57,57,3.98274
34,9.82353,7.79294,43,43,4.66611
37,17.0962,5.04838,47,47,2.64232
46,0.363644,0.291245,58,58,2.47593
37,9.62116,0.0124954,47,47,2.61315
31,13.1001,0.372324,39,39,3.72683
46,2.2269,2.27976,58,58,2.42877
50,16.5147,1.28807,63,63,3.20168
45,3.87226,4.38945,57,57,3.47316
38,17.026,0.969336,48,48,3.52625
44,19.0548,4.80226,56,56,2.79344
41,3.28968,5.16119,52,52,3.51797
31,4.47138,1.51219,39,39,3.04973
39,11.4263,4.74401,49,49,4.34615
42,3.10859,5.27622,53,53,4.65215
35,4.78339,5.69942,44,44,4.48654
39,6.46288,3.30347,49,49,3.89864
33,4.14618,6.93373,42,42,5.35238
50,12.4822,6.34085,63,63,2.72505
50,7.9013,6.0655,63,63,2.95906
41,7.97308,7.70667,52,52,3.60881
47,16.9074,1.98166,59,59,3.01663
30,15.3702,1.12222,38,38,6.48913
39,14.7109,1.35834,49,49,3.67802
39,14.9489,7.74266,49,49,4.14157
36,11.3737,6.61854,45,45,4.34717
40,15.3759,7.85892,50,50,4.28302
30,4.03962,6.5845,38,38,6.86227
32,1.10586,9.00939,40,40,4.13769
47,11.2438,6.38524,59,59,2.08177
50,8.27547,0.418561,63,63,2.81346
41,7.27721,6.49023,52,52,3.60807
33,6.34851,8.21421,42,42,5.26545
43,8.45597,0.0299162,54,54,3.44673
50,9.95926,9.56399,63,63,2.03949
47,3.63893,7.28733,59,59,2.96065
30,11.6639,3.23657,38,38,5.745
33,2.98526,5.57231,42,42,5.40473
47,19.0717,1.87994,59,59,2.92731
46,19.7265,9.07482,58,58,3.46104
34,5.9347,2.26894,43,43,3.79502
47,11.1683,7.73552,59,59,2.71257
34,4.67446,1.05181,43,43,3.79028
41,1.47264,1.31676,52,52,3.58834
49,17.3963,8.78633,62,62,1.45322
33,13.7345,1.27139,42,42,4.89845
43,3.90886,7.70356,54,54,2.66011
35,11.54,1.31919,44,44,4.19481
44,5.17463,1.27769,56,56,3.59954
46,12.3318,5.96605,58,58,2.47427
43,4.91084,7.92125,54,54,2.86373
40,11.5544,3.2283,50,50,4.50461
48,17.3156,9.77176,61,61,3.5084
35,14.4272,0.516392,44,44,4.25461
39,12.5049,2.09565,49,49,3.42606
36,9.5889,2.69881,45,45,4.9635
36,3.65564,9.29437,45,45,3.58117
40,9.45929,1.63135,50,50,4.36497
42,6.61898,6.98113,53,53,3.51037
30,2.54776,9.40587,38,38,6.4161
44,13.5335,0.766926,56,56,3.41626
30,11.8476,1.59654,38,38,4.64939
48,5.68762,4.48734,61,61,3.55682
43,3.783,9.55042,54,54,2.9944
50,13.9861,4.85315,63,63,2.67017
42,16.7749,2.76152,53,53,3.70851
31,6.2921,0.431807,39,39,3.64429
48,15.8221,4.35141,61,61,3.76611
34,16.894,1.21849,43,43,4.01541
43,5.4231,2.90913,54,54,2.55462
42,18.2557,7.78017,53,53,3.85527
29,13.8647,4.89741,36939,36936,3.42338
20,6.95999,3.11537,25475,25456,3.24023
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
83,17.0581,6.07312,105723,98405,1114.67
81,8.24016,2.0678,103176,100416,268.099
100,5.75627,1.68899,127377,101199,1316.32
97,16.806,9.34362,123556,95285,1419.09
94,7.07937,1.10855,119735,43418,1160.18
81,8.56902,0.285393,103176,88562,1304.68
37,9.46368,4.70477,47,47,2.90164
35,18.1367,2.99778,44,44,4.16764
32,11.963,0.308675,40,40,4.27253
33,1.21187,5.67567,42,42,4.94788
38,17.7905,4.92051,48,48,3.92661
33,16.8094,0.54334,42,42,5.09221
36,9.23427,2.39235,45,45,3.32342
34,17.5859,2.84899,43,43,4.04856
45,18.1242,1.16408,57,57,3.48379
34,3.55869,7.21514,43,43,4.46183
33,14.0438,6.34961,42,42,5.1177
35,3.31971,8.47036,44,44,4.08439
41,9.79717,8.11252,52,52,3.19579
41,0.782549,1.48247,52,52,3.01774
47,3.2676,0.984485,59,59,2.84329
30,6.91404,6.64042,38,38,6.41755
38,10.4252,7.74209,48,48,2.88581
47,10.0218,0.514927,59,59,2.96728
31,13.3762,9.2671,39,39,3.25622
46,6.75393,7.89515,58,58,2.24699
39,1.98235,0.692298,49,49,3.79346
33,13.5499,8.88399,42,42,3.89433
48,5.0436,6.4757,61,61,3.66981
31,11.9314,3.22325,39,39,3.94309
34,18.1327,8.11265,43,43,4.30216
30,0.12521,3.80886,38,38,6.32434
42,4.38181,2.72967,53,53,4.45947
38,17.6168,2.29253,48,48,3.08266
30,18.9619,6.59667,38,38,7.3755
45,6.60171,8.69852,57,57,3.98274
34,9.82353,7.79294,43,43,4.66611
37,17.0962,5.04838,47,47,2.64232
46,0.363644,0.291245,58,58,2.47593
37,9.62116,0.0124954,47,47,2.61315
31,13.1001,0.372324,39,39,3.72683
46,2.2269,2.27976,58,58,2.42877
50,16.5147,1.28807,63,63,3.20168
45,3.87226,4.38945,57,57,3.47316
38,17.026,0.969336,48,48,3.52625
44,19.0548,4.80226,56,56,2.79344
41,3.28968,5.16119,52,52,3.51797
31,4.47138,1.51219,39,39,3.04973
39,11.4263,4.74401,49,49,4.34615
42,3.10859,5.27622,53,53,4.65215
35,4.78339,5.69942,44,44,4.48654
39,6.46288,3.30347,49,49,3.89864
33,4.14618,6.93373,42,42,5.35238
50,12.4822,6.34085,63,63,2.72505
50,7.9013,6.0655,63,63,2.95906
41,7.97308,7.70667,52,52,3.60881
47,16.9074,1.98166,59,59,3.01663
30,15.3702,1.12222,38,38,6.48913
39,14.7109,1.35834,49,49,3.67802
39,14.9489,7.74266,49,49,4.14157
36,11.3737,6.61854,45,45,4.34717
40,15.3759,7.85892,50,50,4.28302
30,4.03962,6.5845,38,38,6.86227
32,1.10586,9.00939,40,40,4.13769
47,11.2438,6.38524,59,59,2.08177
50,8.27547,0.418561,63,63,2.81346
41,7.27721,6.49023,52,52,3.60807
33,6.34851,8.21421,42,42,5.26545
43,8.45597,0.0299162,54,54,3.44673
50,9.95926,9.56399,63,63,2.03949
47,3.63893,7.28733,59,59,2.96065
30,11.6639,3.23657,38,38,5.745
33,2.98526,5.57231,42,42,5.40473
47,19.0717,1.87994,59,59,2.92731
46,19.7265,9.07482,58,58,3.46104
34,5.9347,2.26894,43,43,3.79502
47,11.1683,7.73552,59,59,2.71257
34,4.67446,1.05181,43,43,3.79028
41,1.47264,1.31676,52,52,3.58834
49,17.3963,8.78633,62,62,1.45322
33,13.7345,1.27139,42,42,4.89845
43,3.90886,7.70356,54,54,2.66011
35,11.54,1.31919,44,44,4.19481
44,5.17463,1.27769,56,56,3.59954
46,12.3318,5.96605,58,58,2.47427
43,4.91084,7.92125,54,54,2.86373
40,11.5544,3.2283,50,50,4.50461
48,17.3156,9.77176,61,61,3.5084
35,14.4272,0.516392,44,44,4.25461
39,12.5049,2.09565,49,49,3.42606
36,9.5889,2.69881,45,45,4.9635
36,3.65564,9.29437,45,45,3.58117
40,9.45929,1.63135,50,50,4.36497
42,6.61898,6.98113,53,53,3.51037
30,2.54776,9.40587,38,38,6.4161
44,13.5335,0.766926,56,56,3.41626
30,11.8476,1.59654,38,38,4.64939
48,5.68762,4.48734,61,61,3.55682
43,3.783,9.55042,54,54,2.9944
50,13.9861,4.85315,63,63,2.67017
42,16.7749,2.76152,53,53,3.70851
31,6.2921,0.431807,39,39,3.64429
48,15.8221,4.35141,61,61,3.76611
34,16.894,1.21849,43,43,4.01541
43,5.4231,2.90913,54,54,2.55462
42,18.2557,7.78017,53,53,3.85527
29,13.8647,4.89741,36939,36936,3.42338
20,6.95999,3.11537,25475,25456,3.24023
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
100,16.7638,2.68046,127377,84729,1613.92
94,15.0642,9.27456,119735,104779,1241.93
89,8.33193,5.85789,113366,113294,20.4632
84,18.4866,2.27798,106997,92108,1286.1
81,3.78728,6.21941,103176,36548,912.56
98,11.4259,9.31395,124830,94753,1447.33
33,18.41,1.17525,42,42,3.73757
46,5.95034,6.29756,58,58,4.49754
40,19.1594,6.33949,50,50,5.72081
33,9.33309,0.243264,42,42,3.51757
47,5.56964,1.41255,59,59,2.57689
32,4.49038,3.59764,40,40,5.08523
50,8.15779,8.63159,63,63,4.41344
47,3.34453,6.13391,59,59,2.49439
30,15.9367,4.28047,38,38,4.85084
36,15.9146,8.93666,45,45,4.44564
50,7.44827,2.98455,63,63,4.4281
48,5.6517,6.3174,61,61,4.20429
38,4.77695,7.9238,48,48,3.96008
50,16.8608,9.63072,63,63,4.99225
40,13.5945,7.0829,50,50,4.88006
42,5.60547,7.30445,53,53,4.18902
31,7.46784,9.51626,39,39,2.8935
46,15.0239,2.56638,58,58,4.72376
48,10.7138,3.19381,61,61,3.74923
