scenarios,1
seeds per scenario,20
notes,wifin_naive. 2-100-6
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_16:07:20.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_16:07:20.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,5.0436,6.4757,53,53,4.37463
38,11.9314,3.22325,48,48,3.52276
30,18.1327,8.11265,38,38,5.33679
45,0.12521,3.80886,57,57,3.89942
34,4.38181,2.72967,43,43,4.00577
37,17.6168,2.29253,47,47,2.69701
46,18.9619,6.59667,58,58,2.91879
37,6.60171,8.69852,47,47,3.24329
31,9.82353,7.79294,39,39,2.74202
46,17.0962,5.04838,58,58,2.16432
50,0.363644,0.291245,63,63,3.26721
45,9.62116,0.0124954,57,57,3.56107
38,13.1001,0.372324,48,48,3.13833
44,2.2269,2.27976,56,56,2.93373
41,16.5147,1.28807,52,52,3.53102
31,3.87226,4.38945,39,39,2.5063
39,17.026,0.969336,49,49,4.23457
42,19.0548,4.80226,53,53,3.8586
35,3.28968,5.16119,44,44,3.7579
39,4.47138,1.51219,49,49,3.11482
33,11.4263,4.74401,42,42,4.59193
50,3.10859,5.27622,63,63,2.72919
50,4.78339,5.69942,63,63,2.5584
41,6.46288,3.30347,52,52,2.5903
47,4.14618,6.93373,59,59,2.84084
30,12.4822,6.34085,38,38,7.83932
39,7.9013,6.0655,49,49,3.90565
39,7.97308,7.70667,49,49,4.13515
36,16.9074,1.98166,45,45,4.39962
40,15.3702,1.12222,50,50,4.30739
30,14.7109,1.35834,38,38,5.46113
32,14.9489,7.74266,40,40,3.30373
47,11.3737,6.61854,59,59,2.93657
50,15.3759,7.85892,63,63,3.03979
41,4.03962,6.5845,52,52,3.56819
33,1.10586,9.00939,42,42,5.45002
43,11.2438,6.38524,54,54,2.87657
50,8.27547,0.418561,63,63,3.80869
47,7.27721,6.49023,59,59,2.74707
30,6.34851,8.21421,38,38,4.53038
33,8.45597,0.0299162,42,42,6.014
47,9.95926,9.56399,59,59,2.76987
46,3.63893,7.28733,58,58,2.59741
34,11.6639,3.23657,43,43,3.11366
47,2.98526,5.57231,59,59,2.74189
34,19.0717,1.87994,43,43,4.48211
41,19.7265,9.07482,52,52,3.58448
49,5.9347,2.26894,62,62,0.802832
33,11.1683,7.73552,42,42,5.03589
43,4.67446,1.05181,54,54,3.19257
35,1.47264,1.31676,44,44,4.43259
44,17.3963,8.78633,56,56,2.45985
46,13.7345,1.27139,58,58,3.11402
43,3.90886,7.70356,54,54,2.71263
40,11.54,1.31919,50,50,3.87075
48,5.17463,1.27769,61,61,3.06075
35,12.3318,5.96605,44,44,3.93099
39,4.91084,7.92125,49,49,4.39415
36,11.5544,3.2283,45,45,3.59682
36,17.3156,9.77176,45,45,3.61449
40,14.4272,0.516392,50,50,4.187
42,12.5049,2.09565,53,53,4.14128
30,9.5889,2.69881,38,38,5.82584
44,3.65564,9.29437,56,56,3.38858
30,9.45929,1.63135,38,38,6.78787
48,6.61898,6.98113,61,61,3.47981
43,2.54776,9.40587,54,54,2.84105
50,13.5335,0.766926,63,63,3.36793
42,11.8476,1.59654,53,53,3.10132
31,5.68762,4.48734,39,39,2.96015
48,3.783,9.55042,61,61,3.61244
34,13.9861,4.85315,43,43,3.25182
43,16.7749,2.76152,54,54,2.80609
42,6.2921,0.431807,53,53,4.73188
29,15.8221,4.35141,36939,36859,22.902
20,16.894,1.21849,25475,25433,11.5362
27,5.4231,2.90913,34391,34353,22.6913
39,18.2557,7.78017,49677,49645,12.0357
36,13.8647,4.89741,45855,45850,13.6521
21,6.95999,3.11537,26749,26713,19.4085
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
100,16.7638,2.68046,127377,127295,2.79245
94,15.0642,9.27456,119735,119636,2.71332
33,8.33193,5.85789,42,42,3.94009
46,18.4866,2.27798,58,58,4.88395
40,3.78728,6.21941,50,50,5.59077
33,11.4259,9.31395,42,42,3.32828
47,18.41,1.17525,59,59,2.18103
32,5.95034,6.29756,40,40,5.43127
50,19.1594,6.33949,63,63,5.26234
47,9.33309,0.243264,59,59,2.63
30,5.56964,1.41255,38,38,5.18586
36,4.49038,3.59764,45,45,4.59966
50,8.15779,8.63159,63,63,4.71074
48,3.34453,6.13391,61,61,3.34754
38,15.9367,4.28047,48,48,4.59095
50,15.9146,8.93666,63,63,4.2683
40,7.44827,2.98455,50,50,5.44373
42,5.6517,6.3174,53,53,4.93047
31,4.77695,7.9238,39,39,3.12214
46,16.8608,9.63072,58,58,4.98963
48,13.5945,7.0829,61,61,3.66984
37,5.60547,7.30445,47,47,4.02213
38,7.46784,9.51626,48,48,4.42679
46,15.0239,2.56638,58,58,4.87528
31,10.7138,3.19381,39,39,3.23428
50,3.42931,9.68471,63,63,5.08724
35,2.1805,7.76156,44,44,4.59543
43,16.9048,5.7724,54,54,3.8326
43,7.54797,3.12326,54,54,4.23959
48,13.1245,6.54553,61,61,4.1463
32,19.946,5.92388,40,40,6.09897
42,2.13771,6.18979,53,53,4.60319
41,6.81991,8.00266,52,52,3.0204
34,11.3785,7.52173,43,43,2.76899
37,0.858071,5.25634,47,47,4.2018
33,5.26191,3.5684,42,42,3.77371
46,18.8059,6.57224,58,58,4.29876
41,18.8058,5.55321,52,52,3.06325
50,4.4,8.32035,63,63,4.3484
39,8.5832,7.01371,49,49,3.88681
47,10.4101,8.40959,59,59,2.66014
46,16.4495,0.507741,58,58,5.25461
46,4.16613,8.41686,58,58,4.17555
50,0.259389,4.82838,63,63,4.89989
50,0.728607,1.06627,63,63,5.27133
41,0.960229,1.28246,52,52,3.22183
50,1.61866,9.67732,63,63,4.98843
30,16.9186,1.66341,38,38,5.51387
39,12.5689,6.21843,49,49,3.41486
49,7.41947,4.80383,62,62,2.72118
36,17.2618,6.26935,45,45,5.7668
38,9.10915,2.63378,48,48,4.12528
38,6.56076,8.62714,48,48,4.47
32,3.73043,6.9749,40,40,4.90819
46,16.6914,7.67202,58,58,4.87446
36,2.77034,3.47728,45,45,4.39138
43,4.59817,5.17984,54,54,3.49265
37,8.90716,7.23443,47,47,4.10031
42,8.18207,4.49416,53,53,4.50721
32,0.443813,9.51694,40,40,5.5429
43,6.51104,1.28037,54,54,3.70928
44,10.9134,5.6448,56,56,2.53723
40,10.4436,9.24297,50,50,6.1474
46,15.2165,1.91035,58,58,4.69019
32,4.3682,1.02374,40,40,4.78611
50,15.103,2.46039,63,63,5.69766
38,0.00491544,6.13921,48,48,4.71917
49,0.983407,8.03562,62,62,2.27354
50,19.3016,5.03287,63,63,4.89621
39,18.9552,0.520395,49,49,4.09541
45,6.00273,6.01605,57,57,4.23134
37,16.8303,3.56022,47,47,4.35089
40,17.2838,0.129545,50,50,5.76704
35,12.9789,3.06794,44,44,4.333
42,9.69916,3.98228,53,53,4.28217
32,2.52818,1.49585,40,40,5.91626
39,10.2851,8.50906,49,49,4.23701
46,7.14183,8.157,58,58,3.93997
50,7.61992,6.44842,63,63,4.56311
32,3.13588,4.66495,40,40,5.43829
31,3.108,3.39854,39,39,3.60353
30,8.2997,2.47393,38,38,5.99938
43,0.693989,4.45106,54,54,3.92891
45,13.6921,5.40543,57,57,4.21541
38,5.56497,5.56264,48,48,5.21282
42,1.40197,2.71342,53,53,4.04374
37,12.7097,4.55114,47,47,3.93551
43,13.0472,4.74895,54,54,3.18497
31,3.86993,3.56798,39,39,2.64213
45,19.7553,7.3052,57,57,3.82196
38,6.54782,8.96865,48,48,4.429
37,18.0211,5.2238,47,47,4.04071
37,14.4052,5.7945,47,47,3.79745
50,11.2809,4.67924,63,63,3.93536
42,6.80254,8.34648,53,53,3.64654
48,8.88686,5.84358,61,61,3.7513
41,3.0323,0.756167,52,52,3.28264
48,16.2563,3.93611,61,61,4.106
50,14.1612,2.50547,63,63,4.40677
45,9.38462,1.33844,57,57,4.22533
46,14.4525,7.03768,58,58,4.28744
35,10.9213,6.47495,44,44,4.65577
28,1.40429,6.78653,35665,35634,28.8697
34,10.5834,7.34034,43308,43264,5.40659
23,3.96544,0.200063,29296,29296,23.1796
20,16.0812,9.55818,25475,25469,13.4525
37,15.2512,2.38712,47129,47066,22.8653
29,1.65599,1.42686,36939,36869,23.6747
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
96,16.4696,9.28775,122283,122249,2.27219
85,1.88819,6.48136,108271,108214,2.23459
30,10.9076,0.0267904,38,38,7.19148
36,0.167165,5.21234,45,45,4.28279
49,0.495197,1.33028,62,62,2.83997
34,14.2828,8.34246,43,43,4.89899
35,7.3564,7.64572,44,44,6.42238
30,13.764,9.59735,38,38,7.58991
42,6.35562,2.37037,53,53,4.38242
39,17.4543,4.81081,49,49,3.59912
35,13.3486,7.90465,44,44,5.15049
39,12.1713,6.65199,49,49,4.10666
46,7.0812,4.87082,58,58,2.51265
40,9.10314,9.41882,50,50,4.6488
35,13.7491,7.39687,44,44,5.54055
39,8.27043,0.658173,49,49,3.75761
34,0.852611,9.61949,43,43,4.65668
34,7.98369,4.16444,43,43,3.9587
44,19.7566,7.73503,56,56,3.3365
46,12.9391,7.77898,58,58,2.78492
44,3.92121,3.18137,56,56,2.85862
50,4.2968,7.96849,63,63,2.97166
37,4.51033,1.29048,47,47,3.00041
38,0.0260846,4.61788,48,48,3.83423
35,8.05145,7.12051,44,44,5.28883
48,0.104693,1.47421,61,61,3.37717
35,2.37876,4.83078,44,44,5.71835
35,0.259826,2.66081,44,44,6.4625
45,10.0523,9.77081,57,57,4.39628
36,14.3177,9.86786,45,45,4.20506
34,1.75931,3.73516,43,43,4.36481
39,4.15021,8.57067,49,49,3.27532
47,9.25812,3.2756,59,59,2.51645
30,5.14017,2.75099,38,38,6.83684
49,2.75436,3.91601,62,62,3.06052
30,3.9221,8.43823,38,38,6.00674
40,7.78821,5.35155,50,50,4.44277
37,0.515396,6.05805,47,47,3.49464
50,8.43635,6.34952,63,63,3.05293
32,7.54535,4.01498,40,40,3.70917
35,7.72,6.4468,44,44,5.22417
47,10.6723,8.73572,59,59,3.10136
30,11.8176,5.54565,38,38,6.22437
48,16.6466,5.26731,61,61,2.36187
41,4.4312,1.1632,52,52,2.93343
40,2.86569,7.76271,50,50,4.38122
45,19.9476,4.19344,57,57,4.34909
41,9.3657,1.81463,52,52,2.7853
46,13.7115,7.6928,58,58,2.41446
49,11.7303,4.33144,62,62,3.05912
42,9.74011,6.83928,53,53,3.3836
35,11.7554,1.96415,44,44,5.23965
30,8.97544,0.320503,38,38,5.15037
34,14.9787,7.609,43,43,4.91837
33,5.48149,9.2786,42,42,3.10574
33,17.5676,9.24795,42,42,3.60094
50,12.2889,8.37798,63,63,2.99505
34,2.44417,3.34665,43,43,4.96701
34,1.65311,7.62999,43,43,5.41098
32,5.93865,1.29122,40,40,3.25565
38,1.64849,5.94219,48,48,3.53632
38,6.45107,3.43067,48,48,3.91507
39,16.8475,1.90139,49,49,3.82846
38,9.32696,4.81126,48,48,3.03361
41,17.4926,5.66224,52,52,3.66345
50,1.93052,4.50222,63,63,3.30062
30,12.7326,5.78825,38,38,6.69101
47,15.6182,7.85708,59,59,3.2038
47,10.1471,0.0358678,59,59,3.04609
30,7.95109,1.4768,38,38,7.18726
45,8.36663,4.74477,57,57,4.61425
39,1.99669,3.88387,49,49,4.11036
34,11.5823,4.68678,43,43,5.25957
35,6.88593,4.25593,44,44,5.60373
43,19.6718,8.88978,54,54,2.51123
36,19.1217,0.72276,45,45,4.81934
46,9.4019,9.2826,58,58,2.61004
50,9.60931,5.26219,63,63,1.83274
44,13.7672,1.58013,56,56,3.07511
42,8.8755,0.543569,53,53,4.13364
37,12.4814,5.52569,47,47,3.02122
37,12.6905,7.24425,47,47,3.28673
47,9.84806,7.58299,59,59,2.72939
43,2.20955,9.53323,54,54,2.3882
41,18.7981,5.15923,52,52,3.47476
45,17.893,7.50553,57,57,4.44839
37,13.8652,5.87399,47,47,3.49192
50,8.77871,9.72614,63,63,3.07849
42,13.3126,6.61962,53,53,3.99326
48,7.0058,2.51481,61,61,3.42771
47,3.50674,5.23855,59,59,2.84574
30,12.3867,1.15329,38,38,5.81431
43,19.3512,9.95764,54,54,2.52326
31,15.9427,2.37735,39,39,3.02407
41,11.0573,7.28709,52,52,3.50584
46,4.24021,0.920291,58,58,2.32277
41,14.2171,9.91579,52,52,3.35063
44,6.8251,3.38483,56,56,2.54863
31,4.53955,5.46048,39,39,3.25346
35,4.78326,7.82379,44,44,5.12188
49,12.1299,1.31383,62,62,2.86473
49,15.5505,2.51815,62,62,3.25196
26,6.9865,9.2217,33118,33064,15.9442
28,4.27277,3.46219,35665,35664,20.8828
20,2.50777,7.49094,25475,25460,11.1385
22,13.9068,1.33618,28023,27981,12.3066
39,16.6376,9.87689,49677,49649,19.148
38,16.352,9.73841,48403,48355,22.5612
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
92,16.1754,5.89505,117187,117102,2.58098
98,8.71221,3.68812,124830,124803,2.65028
47,13.4831,4.19564,59,59,2.45305
47,1.84785,8.14669,59,59,2.34289
37,17.2031,6.44114,47,47,2.52627
34,17.1397,7.37102,43,43,3.01268
45,16.3028,4.1162,57,57,4.18483
49,1.57774,2.89713,62,62,2.48166
34,13.5519,8.40124,43,43,3.85291
31,5.57542,9.37841,39,39,4.14889
41,1.12774,4.3967,52,52,2.81542
41,19.8522,9.70628,52,52,3.4879
43,6.00462,1.11006,54,54,2.96851
32,14.8616,2.70374,40,40,6.0519
32,11.5615,0.513266,40,40,6.16695
48,0.626301,2.37969,61,61,5.03865
48,14.2571,6.25447,61,61,4.48137
47,10.3157,2.01148,59,59,2.33016
37,14.7363,7.5463,47,47,3.24483
46,9.01731,5.92723,58,58,3.18067
40,14.248,9.27979,50,50,5.65678
41,2.98824,8.63252,52,52,2.9232
36,1.55282,3.0647,45,45,6.10164
30,5.02819,6.66938,38,38,6.16563
39,5.38904,1.04722,49,49,3.14094
46,16.7801,3.26372,58,58,3.78506
36,2.57702,1.89999,45,45,6.77665
48,3.61474,9.54917,61,61,5.08466
46,12.5567,6.41837,58,58,3.37466
45,15.5107,3.1902,57,57,4.09751
36,3.57251,1.5464,45,45,6.05488
37,6.16271,0.951541,47,47,3.058
33,11.6962,8.54859,42,42,3.54004
48,18.9018,7.98025,61,61,4.79341
40,4.65053,2.57567,50,50,5.64744
47,2.58229,3.30811,59,59,2.35196
34,16.7706,4.1308,43,43,3.34026
32,2.225,6.56289,40,40,6.33307
50,12.4728,4.37862,63,63,1.90714
46,6.50739,1.01625,58,58,3.70347
44,5.03003,4.48406,56,56,4.03274
49,4.89488,6.96369,62,62,1.98847
35,19.4691,2.6745,44,44,2.86895
46,13.0339,5.70629,58,58,3.01171
31,8.13379,1.26008,39,39,2.95889
39,4.77116,4.24291,49,49,3.52865
39,18.2765,8.70957,49,49,4.07425
32,1.81281,1.96585,40,40,5.98095
32,14.8541,9.16722,40,40,6.51237
49,16.0411,3.85905,62,62,2.99709
48,2.21842,7.40921,61,61,4.2435
32,14.4017,1.29451,40,40,6.68639
42,11.39,2.01387,53,53,3.97229
36,6.22691,8.24305,45,45,5.43947
40,14.2717,0.88512,50,50,5.44095
30,12.365,5.01862,38,38,6.91848
36,19.9796,1.57616,45,45,5.71355
30,15.9812,9.45887,38,38,6.21715
46,15.1243,0.765809,58,58,3.04561
32,11.4336,3.0655,40,40,5.97574
34,16.7858,0.604074,43,43,3.64544
31,1.9886,1.2166,39,39,4.20952
38,3.25155,4.55986,48,48,3.31627
30,3.43757,7.71223,38,38,5.21484
30,10.6169,0.300746,38,38,5.16662
50,8.75805,6.5441,63,63,1.99129
42,5.46034,5.43724,53,53,4.42496
44,10.2531,7.67848,56,56,3.34918
43,0.992784,5.03887,54,54,3.33275
42,16.947,2.43315,53,53,3.54353
45,10.7305,3.47355,57,57,3.55888
42,7.16301,4.20752,53,53,4.53172
48,5.88081,9.24401,61,61,4.92197
36,0.793107,5.44393,45,45,6.46376
45,9.64448,3.79723,57,57,3.53313
40,15.7151,9.94967,50,50,6.03207
32,8.51877,0.0561926,40,40,6.98146
32,12.0767,2.36738,40,40,5.70427
39,19.9145,6.71179,49,49,3.73411
31,14.6151,6.42219,39,39,3.7337
43,1.85485,7.65279,54,54,2.87476
45,17.0815,2.01461,57,57,3.52054
50,19.002,0.71492,63,63,2.08801
41,10.727,3.66097,52,52,2.91429
43,12.0313,4.75582,54,54,2.66538
49,14.3841,2.29765,62,62,2.38596
38,15.0206,7.19678,48,48,2.92786
36,4.51022,4.70332,45,45,6.12493
33,2.75536,9.67126,42,42,4.00266
31,14.2563,7.72437,39,39,3.11499
34,0.465659,1.50844,43,43,3.61254
44,6.75222,7.08272,56,56,3.07189
49,4.29706,4.12078,62,62,3.08439
33,0.604606,0.0754568,42,42,3.8799
41,15.3121,6.22764,52,52,2.88563
44,19.5936,5.99695,56,56,3.36399
40,5.40182,9.07547,50,50,4.87483
40,17.3938,2.83355,50,50,6.66102
33,14.9179,8.41554,42,42,3.59003
46,0.181904,4.30908,58,58,3.27541
32,9.80739,5.58994,40,40,6.14896
42,0.179746,8.56134,53,53,3.70227
25,12.5687,1.65682,31844,0,-nan
22,17.9622,9.58404,28023,0,-nan
38,1.0501,4.78188,48403,48373,0.805829
24,11.7323,3.11419,30570,30561,0.906565
20,18.0241,7.36661,25475,0,-nan
25,11.048,8.04996,31844,0,-nan
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
89,15.8812,2.50239,113366,113342,2.20989
90,15.5362,0.894871,114640,114546,2.23472
44,16.0588,8.36454,56,56,5.40492
37,3.52843,1.0811,47,47,3.2365
45,13.9111,1.55201,57,57,3.53485
34,19.9965,6.39953,43,43,4.53584
33,5.24912,0.586679,42,42,5.2021
47,9.39139,6.19686,59,59,2.68451
47,0.748241,4.43211,59,59,2.32184
45,13.6966,3.94595,57,57,3.90875
47,8.90675,0.88874,59,59,2.74774
44,7.53318,2.76063,56,56,4.98777
39,4.92803,7.34929,49,49,5.17284
45,0.620262,5.9886,57,57,3.7553
50,9.37392,3.62966,63,63,2.74171
37,12.9822,4.1012,47,47,3.51858
41,7.6614,2.88941,52,52,3.8534
38,12.6476,9.85852,48,48,4.58113
50,9.71608,7.35753,63,63,2.48082
45,5.09557,4.07548,57,57,3.47987
35,4.5747,5.37826,44,44,5.32043
32,1.67967,9.29655,40,40,4.24422
35,18.5954,4.83892,44,44,4.42606
42,10.0304,8.72089,53,53,4.0245
43,2.72664,4.97398,54,54,4.00004
44,13.4555,5.05322,56,56,4.91451
36,2.77527,8.96926,45,45,5.44771
39,6.96976,6.43758,49,49,4.48437
47,15.0611,3.06597,59,59,3.24827
34,16.7038,6.51248,43,43,4.3345
39,5.38582,9.35768,49,49,4.40508
34,8.17521,3.33242,43,43,4.35559
40,14.1344,3.82153,50,50,4.82881
44,12.6635,3.20951,56,56,4.00841
31,6.54671,1.23534,39,39,2.82016
44,1.24238,8.17794,56,56,4.93877
49,5.75289,2.91011,62,62,1.71637
48,3.93459,7.06773,61,61,2.64987
50,16.5092,2.40773,63,63,2.8605
39,5.46954,8.01747,49,49,4.34332
33,2.34006,2.52128,42,42,5.79362
50,19.1176,5.19167,63,63,1.99789
41,7.12054,9.80329,52,52,3.50589
45,9.4211,6.14522,57,57,2.91429
43,11.8364,1.35702,54,54,3.05519
38,6.67663,0.723161,48,48,3.60307
33,16.6055,3.22569,42,42,6.04947
43,14.2599,2.11707,54,54,3.90926
38,15.9968,0.641592,48,48,4.54886
49,0.351999,3.38672,62,62,2.41007
34,14.6967,7.97914,43,43,4.73602
50,17.048,0.624819,63,63,2.22134
33,13.8046,3.70723,42,42,5.49046
38,17.4751,8.87715,48,48,4.81748
47,3.06179,2.4917,59,59,2.19671
47,7.16225,0.789284,59,59,2.54303
43,7.67035,4.77435,54,54,2.70199
48,9.51818,5.57108,61,61,2.44221
38,8.5953,3.90168,48,48,5.08925
33,16.9284,4.83973,42,42,4.91845
50,11.9232,5.2659,63,63,2.39812
46,17.5262,9.00248,58,58,2.02168
37,9.65549,7.21827,47,47,3.44239
43,17.5482,0.613142,54,54,3.70917
40,3.7414,4.9393,50,50,4.94585
49,15.5856,8.58593,62,0,-nan
33,18.188,5.08627,42,42,5.13842
42,4.88798,7.49989,53,53,4.5532
39,11.8383,0.0418194,49,49,4.63984
34,5.94292,3.38956,43,43,4.46835
44,13.0944,2.20227,56,56,5.09909
44,12.3294,4.53118,56,56,4.17919
41,0.179326,3.80124,52,52,3.44209
36,14.7003,6.63192,45,45,5.76952
46,19.6171,8.70473,58,58,2.49821
44,12.3086,9.17653,56,56,5.30344
38,7.63553,0.829734,48,48,4.30582
36,14.5442,9.47251,45,45,4.00009
33,6.06175,1.84345,42,42,6.256
41,0.354731,2.3008,52,52,2.83359
49,11.2283,9.77994,62,62,2.30004
32,1.47234,6.78498,40,40,5.00083
32,8.15598,3.8468,40,40,4.06107
38,19.2445,7.78877,48,48,4.63646
46,5.26451,4.35246,58,58,1.09158
31,10.8751,7.08976,39,39,2.52058
39,16.1761,8.51963,49,49,4.45167
42,0.24183,9.68046,53,53,4.5293
44,12.198,2.7229,56,56,5.03488
34,1.50675,2.93392,43,43,4.45942
43,17.4245,7.77829,54,54,4.07413
37,1.11779,3.01215,47,47,3.15547
35,9.24294,8.28392,44,44,5.03493
35,5.26648,7.77356,44,44,6.21333
40,19.5669,5.16825,50,50,4.59948
42,14.9469,1.07365,53,53,4.17179
39,16.5865,8.2351,49,49,4.65677
36,7.96258,2.28232,45,45,3.98601
35,5.29611,1.37059,44,44,5.14298
36,15.5804,0.794375,45,45,5.06256
35,7.48492,9.8661,44,44,4.91089
35,4.80889,4.60449,44,44,5.89875
24,18.1509,4.09194,30570,30535,14.0456
36,11.6516,5.70589,45855,45836,8.02222
34,19.5924,2.07281,43308,43275,25.4495
26,9.55792,4.89225,33118,33116,7.19812
21,19.4105,4.85632,26749,26722,14.7062
34,5.74398,6.36145,43308,43142,18.2265
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
85,15.587,9.10968,108271,108197,1.91317
82,2.36024,8.10168,104450,104415,1.88943
41,18.6345,2.53344,52,52,3.85413
48,5.20901,4.01546,61,61,3.75381
33,10.619,6.66282,42,42,4.32578
35,2.85347,5.42809,44,44,5.32128
42,14.1955,7.05716,53,53,3.86972
46,17.205,9.49664,58,58,2.95489
40,7.9445,0.462986,50,50,5.87222
37,1.81786,8.5135,47,47,3.47037
32,16.6859,7.38079,40,40,4.52963
46,15.2141,5.81498,58,58,3.24442
35,3.85145,3.58853,44,44,5.60424
37,6.37887,9.27352,47,47,4.48921
47,7.18632,6.74606,59,59,3.1611
46,5.33804,5.82272,58,58,3.05604
35,1.06574,9.5244,44,44,4.29994
30,14.9796,7.70556,38,38,6.8585
43,4.69575,7.16881,54,54,3.53258
45,1.17382,2.22373,57,57,4.12213
31,14.9015,1.47667,39,39,2.83753
44,0.371003,9.96058,56,56,3.42755
34,15.6379,6.61309,43,43,4.23289
34,15.0326,0.772338,43,43,3.88018
47,0.0642338,8.90068,59,59,2.89106
42,10.1308,6.84273,53,53,4.53184
37,2.97342,6.03847,47,47,3.90076
31,10.3248,3.32599,39,39,3.08667
48,17.5653,9.71353,61,61,4.15355
43,17.897,9.83482,54,54,3.57125
41,7.19903,7.16892,52,52,3.61321
31,10.1877,5.71329,39,39,3.59456
47,16.5727,9.09453,59,59,3.44391
41,6.42519,8.43876,52,52,3.44084
43,8.44289,9.89501,54,54,3.78551
40,19.9026,3.04778,50,50,5.45078
43,14.7352,1.68941,54,54,3.63742
44,5.64419,7.57256,56,56,3.55076
50,0.545519,0.436842,63,63,2.32324
32,4.43169,5.01874,40,40,4.17855
42,19.6501,0.558486,53,53,4.16757
31,13.3402,3.41965,39,39,3.69344
46,14.772,6.93208,58,58,3.33548
43,5.80833,6.58415,54,54,3.07758
33,15.539,1.45395,42,42,4.88243
38,8.58209,7.20336,48,48,3.74452
48,14.9345,7.74182,61,61,3.49533
34,6.70712,2.26829,43,43,4.44867
45,17.1394,2.11601,57,57,4.34385
49,4.66288,2.91433,62,62,3.07305
40,7.17514,8.54907,50,50,5.70805
47,19.6943,9.95518,59,59,3.01582
45,16.2193,5.40059,57,57,4.67249
41,8.7233,9.51125,52,52,3.02939
33,11.8519,4.09822,42,42,3.76744
44,1.95951,6.55995,56,56,3.89553
50,15.3612,7.97248,63,63,2.30928
45,3.05518,1.6833,57,57,4.24623
30,2.06634,7.03751,38,38,5.88213
33,2.42336,6.61401,42,42,4.15706
46,7.0605,9.92778,58,58,3.35703
40,13.0638,6.78835,50,50,4.99472
36,16.0594,9.87675,45,45,5.09829
34,11.6587,3.51411,43,43,4.11748
49,16.8658,9.5778,62,62,3.18688
49,2.4131,0.627814,62,62,2.85286
45,10.9158,4.73531,57,57,3.83615
40,19.5228,7.32129,50,50,4.72292
35,2.68396,5.04482,44,44,5.11151
46,14.9388,4.34596,58,58,3.02795
44,15.4583,0.930994,56,56,3.26409
47,17.4958,4.85483,59,59,3.02785
35,14.4778,8.35847,44,44,5.68255
37,8.60746,7.81992,47,47,3.59355
47,9.5898,3.61218,59,59,3.70147
48,8.9021,8.40344,61,61,3.26584
45,6.7524,1.60327,57,57,3.94804
39,17.0116,6.5777,49,49,3.91883
48,12.209,6.97511,61,61,3.67774
30,6.09435,8.17947,38,38,6.16365
34,0.601707,1.90709,43,43,3.53234
39,5.86318,1.55535,49,49,4.536
35,17.31,6.97873,44,44,5.14798
36,7.76194,1.91651,45,45,5.2243
49,18.4977,3.94905,62,62,3.11814
34,7.36627,1.88187,43,43,4.48805
39,17.3314,9.84247,49,49,3.91377
49,15.9733,4.65764,62,62,2.36995
35,1.64079,5.77454,44,44,5.10956
37,8.75722,8.14347,47,47,3.61056
30,14.3834,4.04818,38,38,6.38092
30,15.4834,8.94158,38,38,4.81504
41,14.1889,2.44706,52,52,3.9052
36,9.92836,5.47167,45,45,4.2043
39,3.82164,4.10881,49,49,4.08598
40,10.3003,6.15036,50,50,5.00188
38,7.77134,7.39478,48,48,3.21317
32,18.5314,1.73103,40,40,4.48968
37,15.6744,4.3256,47,47,3.94352
47,10.9791,7.27972,59,59,3.86115
39,5.16234,4.14225,49,49,4.29344
49,9.43814,0.647685,62,62,3.56363
23,3.73312,6.52711,29296,29271,18.3031
30,5.34093,1.82774,38213,38156,15.2379
31,18.1347,9.36369,39487,39455,22.5046
28,7.38344,6.67026,35665,35620,4.76584
23,0.796976,2.34609,29296,29294,15.5299
22,0.439983,4.673,28023,27995,8.06362
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
