scenarios,1
seeds per scenario,20
notes,wifin_naive_mob. 4-100-4
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_15:36:28.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_15:36:28.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
32,7.48936,3.8045,40,40,5.95455
40,12.7408,9.6393,50,50,5.70988
42,8.78381,4.624,53,53,4.21529
31,6.14445,9.18901,39,39,2.82078
31,1.22214,6.67335,39,39,2.48189
50,0.826556,8.81499,63,63,3.49903
32,12.9693,0.645637,40,40,6.06832
42,10.8242,7.97112,53,53,4.6251
31,13.2255,6.71536,39,39,3.40452
44,18.4238,5.95072,56,56,3.69237
34,4.66353,7.40563,43,43,2.87162
45,18.7463,7.83112,57,57,5.05288
44,0.96526,2.25114,56,56,4.78698
46,16.3664,7.89413,58,58,3.14521
50,7.80915,8.92854,63,63,4.14253
40,5.07363,0.0179603,50,50,6.09438
38,13.9756,5.73843,48,48,3.46652
49,14.1833,2.37239,62,62,2.44598
40,10.9984,1.94196,50,50,6.53298
48,5.7912,7.34339,61,61,5.41543
45,3.44296,7.12797,57,57,4.78489
32,19.836,9.44492,40,40,7.13037
32,19.5609,5.36141,40,40,6.89026
36,14.701,4.6413,45,45,5.02389
33,14.8047,2.63112,42,42,3.52962
48,16.8837,0.790065,61,61,5.41129
50,14.4378,5.27181,63,63,3.29976
37,16.2408,2.76285,47,47,3.54803
46,6.34527,8.62215,58,58,3.29131
44,14.9241,8.79152,56,56,4.89854
33,11.1048,4.76661,42,42,4.35533
49,19.3991,7.57964,62,62,3.1765
36,18.9465,8.75279,45,45,5.14624
46,6.93266,7.93702,58,58,3.39967
48,14.3894,9.86307,61,61,5.72419
33,16.6563,8.30984,42,42,4.9808
50,3.50295,1.25743,63,63,2.85412
36,1.75342,7.61927,45,45,5.48939
49,6.19338,5.57664,62,62,2.75733
38,9.67564,4.97884,48,48,4.05711
30,7.97136,6.1887,38,38,4.8633
47,5.52866,3.64354,59,59,2.48813
41,12.1201,0.460145,52,52,3.04061
46,7.10856,4.95792,58,58,3.32742
38,3.41255,6.69241,48,48,4.13316
46,2.26978,7.73024,58,58,4.11087
47,12.3916,8.91192,59,59,2.74906
41,6.06494,5.65694,52,52,3.15065
32,7.7753,6.25907,40,40,5.09241
50,13.4932,4.61088,63,63,2.68441
50,2.13644,6.7311,63,63,4.09232
33,11.2539,3.7455,42034,42007,18.5561
24,6.9534,0.668092,30570,30549,23.5772
20,8.31879,4.93845,25475,25470,18.2149
31,8.17599,9.86923,39487,39318,83.6606
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,155,80
95,17.9406,6.25119,121009,120974,16.2256
85,7.76811,0.447435,108271,108147,11.9063
89,18.0294,9.18229,113366,113291,15.3553
94,11.7643,0.540551,119735,119686,16.1698
47,16.9556,5.776,59,59,4.17642
44,19.9983,3.19976,56,56,3.70896
48,2.62461,5.29334,61,61,3.94792
32,14.6957,3.09843,40,40,5.36557
31,10.3741,2.21606,39,39,4.02424
38,16.8483,1.97298,48,48,3.45201
38,14.4534,5.44437,48,48,3.02368
37,13.7666,1.38034,47,47,3.32144
49,12.464,3.67465,62,62,2.10937
47,0.310184,2.9943,59,59,4.01171
45,4.68696,1.81483,57,57,3.22555
37,6.49109,2.0506,47,47,3.09484
50,13.8307,6.4447,63,63,2.54092
33,16.3238,4.92929,42,42,4.0505
46,4.85804,8.67879,58,58,2.43294
34,12.5478,7.03777,43,43,4.03316
40,12.2874,2.68913,50,50,4.80578
48,10.8398,4.64827,61,61,3.719
43,19.2978,2.41949,54,54,3.93905
31,15.0153,4.36047,39,39,4.52944
43,1.36337,7.48699,54,54,4.09914
36,16.7278,2.52664,45,45,5.1338
36,1.38769,9.48466,45,45,4.99502
37,3.48493,8.21882,47,47,3.36473
33,17.5306,6.53299,42,42,3.69464
34,8.35192,3.25624,43,43,3.8961
38,12.693,4.67884,48,48,3.29196
32,14.0876,6.66623,40,40,5.85712
45,17.0673,6.91079,57,57,4.55771
32,16.3317,6.60475,40,40,6.00243
35,13.2734,0.617671,44,44,3.88114
47,10.6212,4.08897,59,59,4.12293
30,2.8765,1.45508,38,38,4.82913
47,11.9673,3.53386,59,59,3.53525
50,8.25458,6.20387,63,63,2.92269
39,12.7348,9.00874,49,49,1.87657
50,1.17008,6.26064,63,63,3.14865
45,19.5588,7.59583,57,57,3.99056
31,13.5603,9.90164,39,39,4.82907
40,14.7105,3.07261,50,50,4.21035
46,5.91824,0.678535,58,58,2.77767
37,13.3384,5.36161,47,47,3.5548
47,8.30274,1.61287,59,59,2.88752
44,7.12996,1.05854,56,56,3.95022
31,7.99839,0.320796,39,39,4.22277
47,10.1761,6.69338,59,59,4.43357
34,7.34837,3.98957,43,43,3.34527
50,18.524,5.31244,63,63,2.83264
32,16.9023,1.85364,40,40,4.56675
50,18.7376,4.4386,63,63,2.73764
31,1.5309,1.24587,39,39,4.42437
44,3.58118,0.394669,56,56,4.42615
38,13.8352,2.3872,48,48,3.27827
49,14.7591,2.78557,62,62,2.39684
36,14.2977,1.95087,45,45,4.24829
49,18.4643,2.41987,62,62,1.81459
34,5.96158,2.63295,43,43,4.55912
31,8.76317,4.50124,39,39,4.74727
40,4.8278,8.60914,50,50,4.67452
48,18.7741,0.306597,61,61,3.85365
44,11.8708,2.46968,56,56,3.96516
36,7.79279,4.29297,45,45,4.71176
35,9.09408,7.54316,44,44,3.71107
50,2.44404,8.74994,63,63,2.9423
31,15.9192,5.02091,39,39,4.67737
36,2.97151,6.69478,45,45,4.51639
45,16.5472,1.10116,57,57,4.43219
32,16.1647,2.26561,40,40,5.27553
47,0.0897159,1.90062,59,59,4.76964
47,17.3501,8.31596,59,59,4.39911
46,9.80862,4.35237,58,58,2.42524
33,16.1544,4.58826,42,42,3.91723
38,13.8178,5.41489,48,48,3.17321
37,17.2721,9.73625,47,47,3.133
34,3.03093,5.92173,43,43,5.06309
33,0.177418,1.15043,42,42,3.74278
31,5.61419,4.89,39,39,3.67001
35,10.7362,3.39252,44,44,3.12358
50,4.07804,1.9234,63,63,2.97404
41,19.6222,8.89441,52,52,2.29775
31,12.6323,7.17623,39,39,4.97772
34,15.4376,3.54491,43,43,4.3538
48,8.08803,9.25981,61,61,3.5647
30,10.121,4.84026,38,38,3.62467
34,6.09906,1.36147,43,43,4.89358
36,10.7534,6.46699,45,45,4.67804
47,18.7122,3.88917,59,59,4.4117
32,0.558947,1.50607,40,40,4.69628
47,14.6215,9.14199,59,59,3.31489
44,12.6332,3.88681,56,56,3.79775
32,9.78343,2.58415,40,40,4.84434
43,7.47346,5.53685,54,54,3.3859
45,18.2933,4.11755,57,57,3.6664
36,13.9813,6.14118,45,45,5.07066
45,12.6481,0.685297,57,57,4.23352
43,7.79027,5.39721,54,54,3.94484
43,3.74246,9.93305,54,54,3.94422
43,12.4044,2.30227,54,54,3.43692
32,19.0755,7.046,40,40,4.59419
43,15.8259,2.85294,54,54,3.31076
32,9.79621,1.03643,40760,40745,4.72287
38,4.77901,2.44615,48403,48355,4.82397
37,9.70533,2.42816,47129,47119,4.25354
33,2.87199,8.18073,42034,41978,3.91434
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,155,80
91,17.6464,2.85849,115914,115804,29.6322
97,14.5921,7.65424,123556,123547,10.7739
100,0.605057,3.35119,127377,127216,25.2079
81,13.4448,3.47491,103176,103127,18.7165
44,13.6635,0.88687,56,56,5.48784
34,2.85521,2.22832,43,43,4.40318
36,11.571,1.76382,45,45,3.94485
32,2.5094,6.39821,40,40,3.83276
40,17.5705,8.24693,50,50,4.89522
37,4.96954,6.54057,47,47,3.9989
31,2.23243,1.93642,39,39,3.45034
50,1.44758,4.43464,63,63,3.43481
33,11.3874,9.91388,42,42,4.11248
50,6.0688,6.27922,63,63,2.91206
41,2.49937,4.93123,52,52,3.52338
50,18.847,3.77212,63,63,3.45372
47,7.23514,3.07969,59,59,3.81037
43,18.6558,2.77628,54,54,3.1931
39,19.8377,8.49002,49,49,4.57029
46,8.62604,5.18602,58,58,2.71639
32,2.6141,8.7876,40,40,4.46503
47,9.53127,5.31231,59,59,3.36807
39,16.3403,4.19365,49,49,3.90068
43,0.0173546,6.41192,54,54,3.60318
42,18.701,1.41369,53,53,3.68149
49,13.4032,4.31614,62,62,2.21639
40,1.58584,6.55387,50,50,5.67389
35,6.83985,5.10722,44,44,5.13678
33,0.0348574,3.18054,42,42,4.70648
47,9.54511,6.57858,59,59,3.23893
40,14.5062,2.49013,50,50,5.65314
41,16.1002,9.04711,52,52,3.78917
47,19.5054,2.18373,59,59,3.3405
50,10.0934,1.83401,63,63,3.03072
41,15.1695,9.27734,52,52,4.03423
44,9.28143,8.95886,56,56,5.90451
42,11.8588,0.234383,53,53,3.24941
44,13.6769,4.0387,56,56,5.42253
44,12.2909,4.23303,56,56,4.87993
34,11.6969,6.01001,43,43,4.62916
50,18.48,4.2979,63,63,4.03422
38,13.7815,5.82381,48,48,4.055
40,1.21172,7.03044,50,50,5.69866
41,11.0978,3.51154,52,52,3.88244
30,9.62083,0.775469,38,38,5.08914
35,15.2438,1.84181,44,44,5.03468
37,6.63172,6.12894,47,47,3.98606
44,19.5772,1.20975,56,56,6.73563
47,9.14103,1.79522,59,59,2.999
37,14.4869,6.221,47,47,3.93167
40,19.8268,4.5595,50,50,5.77083
50,1.17032,4.64275,63,63,3.16471
38,19.3169,3.547,48,48,3.44396
47,9.98585,5.07265,59,59,3.37871
44,10.321,2.8524,56,56,5.13683
47,18.3784,6.16534,59,59,3.42646
46,1.526,5.58534,58,58,3.6836
46,8.29615,8.89779,58,58,2.85375
43,7.76874,5.08669,54,54,3.69478
46,3.9591,4.19415,58,58,3.78388
46,1.09903,7.29483,58,58,2.56592
31,4.30071,2.28711,39,39,3.45839
35,11.2317,1.26761,44,44,5.45101
42,12.8846,3.20751,53,53,3.5817
43,4.99511,7.10818,54,54,3.30152
49,14.6204,6.33485,62,62,2.46503
44,1.82179,7.19215,56,56,5.20995
50,17.0788,8.5714,63,63,3.41898
44,6.7648,0.0239119,56,56,5.4413
34,11.9674,7.65118,43,43,4.76858
41,18.9111,9.82988,52,52,3.92465
44,1.33116,2.58927,56,56,5.33564
47,14.3882,6.45785,59,59,3.73264
50,11.2573,9.50395,63,63,3.0925
39,19.7813,9.25987,49,49,3.61558
33,12.7477,3.81517,42,42,5.00628
39,12.9346,6.18843,49,49,3.90441
41,19.7395,6.84144,52,52,3.41913
40,9.1782,1.05344,50,50,4.77093
36,5.91703,7.02905,45,45,4.87597
46,14.9876,7.01715,58,58,3.57761
45,15.1271,8.16283,57,57,3.10304
35,13.232,5.05533,44,44,4.16352
49,8.1397,3.02215,62,62,2.86558
34,5.86543,6.77282,43,43,4.86675
32,11.9287,8.33702,40,40,4.13949
30,9.24351,0.582659,38,38,4.9163
33,5.85247,9.81744,42,42,5.39413
35,15.5417,4.41311,44,44,4.20042
43,18.0039,1.67654,54,54,3.27101
38,15.6712,0.159014,48,48,3.50083
35,14.9245,7.43551,44,44,5.40012
34,19.5674,3.30513,43,43,4.65279
37,17.2952,1.58492,47,47,3.69387
38,14.0382,1.52471,48,48,3.16603
44,2.82681,0.613509,56,56,6.04014
44,9.47808,3.27723,56,56,5.42282
34,4.55003,5.5899,43,43,4.8709
44,3.02644,3.64035,56,56,5.8665
39,3.18891,1.88251,49,49,3.38966
45,1.41998,4.2092,57,57,3.56837
33,17.0337,8.34541,42,42,4.93292
36,4.65767,9.48112,45,45,4.13661
36,9.51518,8.97479,45,45,5.05432
31,8.33855,8.32731,39487,39453,2.3582
32,2.60453,4.22416,40760,40715,3.02036
34,11.0918,9.91793,43308,43303,3.50438
35,17.568,6.49227,44582,29064,5.97165
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
87,17.3522,9.46583,110818,110754,5.91853
89,1.41614,4.861,113366,113254,30.5187
89,3.18072,7.52009,113366,113342,12.5036
89,15.1254,6.40926,113366,113291,26.7525
40,10.3715,5.99773,50,50,4.16194
45,5.71206,1.25683,57,57,2.88835
44,0.517327,8.23429,56,56,4.42075
33,10.323,9.698,42,42,5.01583
50,4.76674,4.2778,63,63,3.84587
35,13.0908,1.10812,44,44,4.58885
44,10.0115,8.42846,56,56,4.29244
42,9.12851,7.48899,53,53,3.28236
39,10.3108,6.15312,49,49,4.15161
31,11.8273,9.56413,39,39,3.85397
37,0.311774,8.04763,47,47,3.4187
43,11.2028,5.49363,54,54,3.33658
44,0.639484,9.71463,56,56,4.74038
31,0.987716,0.623317,39,39,4.10221
33,14.8175,8.3013,42,42,4.78859
38,4.70429,3.33422,48,48,3.12503
46,12.9409,4.88602,58,58,2.10686
47,8.2226,5.97639,59,59,3.16467
35,13.3827,5.96787,44,44,5.38888
34,5.01956,8.46342,43,43,3.3749
41,16.0386,5.3404,52,52,4.03297
41,10.0785,6.10565,52,52,4.14462
44,1.7841,3.62308,56,56,5.17999
33,10.1949,1.99558,42,42,4.99992
34,2.53923,9.8281,43,43,4.13193
39,10.7382,9.90091,49,49,3.48088
41,16.3195,0.30136,52,52,4.41984
50,18.1127,1.42799,63,63,3.64207
49,1.94359,7.45673,62,62,2.49801
47,3.85515,7.06327,59,59,2.26283
48,17.0657,7.93701,61,61,2.63071
41,7.94152,3.82869,52,52,3.81015
33,0.841184,9.01364,42,42,5.95029
40,15.3866,4.54354,50,50,5.49313
37,16.3273,2.26214,47,47,3.53816
30,10.659,3.01122,38,38,5.05172
50,15.79,2.33511,63,63,4.04811
31,8.00417,4.05179,39,39,4.63772
50,8.86323,4.15928,63,63,3.63797
43,7.48502,3.95052,54,54,3.5104
35,13.3234,0.872402,44,44,5.73004
33,17.1493,8.32206,42,42,5.43814
48,4.9607,0.645068,61,61,3.20083
43,12.0243,1.36097,54,54,3.44582
41,10.2837,3.26959,52,52,3.82027
49,18.7977,5.74861,62,62,3.06646
47,12.3051,5.12943,59,59,2.64913
50,3.8166,3.97311,63,63,3.53967
44,1.7316,5.24036,56,56,4.04413
44,1.23404,5.70675,56,56,4.65106
35,19.1112,4.45897,44,44,4.70953
49,13.1757,1.936,62,62,1.99556
32,9.21673,8.78352,40,40,3.26469
42,1.83315,5.01,53,53,3.08344
50,1.23989,8.22252,63,63,4.45865
43,9.45404,5.96843,54,54,2.83447
38,16.2364,1.95666,48,48,3.94998
31,19.8384,0.0730432,39,39,4.60048
31,17.6357,3.92603,39,39,4.02475
36,6.99525,6.10847,45,45,4.33419
42,18.1195,1.74668,53,53,3.29359
41,1.44794,8.37668,52,52,3.13561
33,14.5495,6.84119,42,42,4.80686
50,11.7137,8.39281,63,63,3.76792
35,17.6103,5.02691,44,44,6.11867
32,0.963343,8.60759,40,40,4.19882
37,1.27502,8.55861,47,47,3.2473
35,6.49749,2.91292,44,44,5.98068
46,8.68675,1.01508,58,58,2.54783
31,5.1645,0.691949,39,39,3.45415
33,9.75384,4.16732,42,42,4.71599
34,9.34122,3.04208,43,43,1.82066
40,12.0515,6.96198,50,50,5.19462
45,2.20698,3.94663,57,57,3.91641
47,15.3254,6.1851,59,59,3.04921
39,11.6567,2.90766,49,49,3.27921
41,4.36105,9.14424,52,52,4.09477
34,19.5179,2.9332,43,43,3.46947
40,2.38607,8.18726,50,50,4.75864
35,16.6572,7.14995,44,44,6.0993
37,19.0986,6.36946,47,47,3.79205
50,8.41982,3.12914,63,63,3.14943
33,10.3989,1.9055,42,42,5.81883
36,1.58409,4.79463,45,45,3.94869
35,4.98449,7.46475,44,44,5.48482
50,5.25438,6.8861,63,63,3.65434
50,12.6301,6.42891,63,63,3.99438
38,9.29007,3.36494,48,48,2.98455
43,4.5134,7.46821,54,54,2.90573
30,1.9571,9.28302,38,38,4.72179
45,18.293,0.465316,57,57,3.38955
46,18.1802,5.69022,58,58,2.22741
44,0.662782,2.43686,56,56,4.80502
31,15.1188,5.03862,39,39,3.40474
43,13.4047,6.59536,54,54,3.36797
35,18.5874,8.36785,44,44,5.78892
47,19.0974,8.48536,59,59,2.68857
44,1.66295,4.38861,56,56,4.70042
39,10.2399,1.91629,49,49,3.51149
49,3.2046,5.09664,62,62,2.58222
30,6.88088,5.61825,38213,38160,48.6394
26,0.430042,6.00216,33118,33049,76.7501
30,12.4782,7.40764,38213,38029,93.453
37,12.264,4.80382,47129,16778,416.88
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
83,17.0581,6.07312,105723,105631,12.3131
81,8.24016,2.0678,103176,103125,30.6484
100,5.75627,1.68899,127377,127291,13.2095
97,16.806,9.34362,123556,123263,48.3669
37,7.07937,1.10855,47,47,2.85586
35,8.56902,0.285393,44,44,3.5091
32,9.46368,4.70477,40,40,3.25469
33,18.1367,2.99778,42,42,4.73634
38,11.963,0.308675,48,48,2.68995
33,1.21187,5.67567,42,42,5.04301
36,17.7905,4.92051,45,45,4.45239
34,16.8094,0.54334,43,43,3.42999
45,9.23427,2.39235,57,57,2.99813
34,17.5859,2.84899,43,43,3.68445
33,18.1242,1.16408,42,42,5.48583
35,3.55869,7.21514,44,44,3.9613
41,14.0438,6.34961,52,52,3.29433
41,3.31971,8.47036,52,52,2.95121
47,9.79717,8.11252,59,59,3.04711
30,0.782549,1.48247,38,38,6.58916
38,3.2676,0.984485,48,48,3.42677
47,6.91404,6.64042,59,59,3.09952
31,10.4252,7.74209,39,39,3.64806
46,10.0218,0.514927,58,58,3.22955
39,13.3762,9.2671,49,49,3.82731
33,6.75393,7.89515,42,42,4.59592
48,1.98235,0.692298,61,61,3.5503
31,13.5499,8.88399,39,39,4.02473
34,5.0436,6.4757,43,43,4.58334
30,11.9314,3.22325,38,38,6.77998
42,18.1327,8.11265,53,53,3.49068
38,0.12521,3.80886,48,48,2.89058
30,4.38181,2.72967,38,38,7.39931
45,17.6168,2.29253,57,57,3.66055
34,18.9619,6.59667,43,43,4.86376
37,6.60171,8.69852,47,47,2.76745
46,9.82353,7.79294,58,58,2.57685
37,17.0962,5.04838,47,47,3.05052
31,0.363644,0.291245,39,39,3.86963
46,9.62116,0.0124954,58,58,3.09242
50,13.1001,0.372324,63,63,2.97921
45,2.2269,2.27976,57,57,3.43273
38,16.5147,1.28807,48,48,2.71738
44,3.87226,4.38945,56,56,3.15643
41,17.026,0.969336,52,52,3.34364
31,19.0548,4.80226,39,39,3.67426
39,3.28968,5.16119,49,49,3.79735
42,4.47138,1.51219,53,53,3.74013
35,11.4263,4.74401,44,44,4.10727
39,3.10859,5.27622,49,49,3.78535
33,4.78339,5.69942,42,42,4.31717
50,6.46288,3.30347,63,63,2.57112
50,4.14618,6.93373,63,63,2.84631
41,12.4822,6.34085,52,52,3.78586
47,7.9013,6.0655,59,59,2.69682
30,7.97308,7.70667,38,38,5.63145
39,16.9074,1.98166,49,49,4.4641
39,15.3702,1.12222,49,49,3.98909
36,14.7109,1.35834,45,45,4.25157
40,14.9489,7.74266,50,50,4.44844
30,11.3737,6.61854,38,38,6.10024
32,15.3759,7.85892,40,40,3.86427
47,4.03962,6.5845,59,59,3.35295
50,1.10586,9.00939,63,63,3.40686
41,11.2438,6.38524,52,52,3.77658
33,8.27547,0.418561,42,42,4.57084
43,7.27721,6.49023,54,54,2.77181
50,6.34851,8.21421,63,63,1.96792
47,8.45597,0.0299162,59,59,3.05736
30,9.95926,9.56399,38,38,5.88206
33,3.63893,7.28733,42,42,5.43679
47,11.6639,3.23657,59,59,3.21729
46,2.98526,5.57231,58,58,3.04946
34,19.0717,1.87994,43,43,4.35337
47,19.7265,9.07482,59,59,3.54841
34,5.9347,2.26894,43,43,3.9133
41,11.1683,7.73552,52,52,3.61304
49,4.67446,1.05181,62,62,0.828929
33,1.47264,1.31676,42,42,4.56944
43,17.3963,8.78633,54,54,3.09307
35,13.7345,1.27139,44,44,3.90967
44,3.90886,7.70356,56,56,3.69716
46,11.54,1.31919,58,58,2.92651
43,5.17463,1.27769,54,54,3.21359
40,12.3318,5.96605,50,50,4.55422
48,4.91084,7.92125,61,61,3.22036
35,11.5544,3.2283,44,44,4.12377
39,17.3156,9.77176,49,49,2.8302
36,14.4272,0.516392,45,45,4.00116
36,12.5049,2.09565,45,45,4.05963
40,9.5889,2.69881,50,50,4.04021
42,3.65564,9.29437,53,53,4.03121
30,9.45929,1.63135,38,38,6.83544
44,6.61898,6.98113,56,56,2.90384
30,2.54776,9.40587,38,38,5.82787
48,13.5335,0.766926,61,61,3.503
43,11.8476,1.59654,54,54,2.79507
50,5.68762,4.48734,63,63,2.89631
42,3.783,9.55042,53,53,3.72924
31,13.9861,4.85315,39,39,2.9457
48,16.7749,2.76152,61,61,3.15842
34,6.2921,0.431807,43,43,4.85517
43,15.8221,4.35141,54,54,2.76442
42,16.894,1.21849,53,53,4.1245
29,5.4231,2.90913,36939,36931,25.9831
20,18.2557,7.78017,25475,25446,9.9856
27,13.8647,4.89741,34391,11012,177.699
39,6.95999,3.11537,49677,49670,19.1286
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
83,17.0581,6.07312,105723,105631,12.3131
81,8.24016,2.0678,103176,103125,30.6484
100,5.75627,1.68899,127377,127291,13.2095
97,16.806,9.34362,123556,123263,48.3669
37,7.07937,1.10855,47,47,2.85586
35,8.56902,0.285393,44,44,3.5091
32,9.46368,4.70477,40,40,3.25469
33,18.1367,2.99778,42,42,4.73634
38,11.963,0.308675,48,48,2.68995
33,1.21187,5.67567,42,42,5.04301
36,17.7905,4.92051,45,45,4.45239
34,16.8094,0.54334,43,43,3.42999
45,9.23427,2.39235,57,57,2.99813
34,17.5859,2.84899,43,43,3.68445
33,18.1242,1.16408,42,42,5.48583
35,3.55869,7.21514,44,44,3.9613
41,14.0438,6.34961,52,52,3.29433
41,3.31971,8.47036,52,52,2.95121
47,9.79717,8.11252,59,59,3.04711
30,0.782549,1.48247,38,38,6.58916
38,3.2676,0.984485,48,48,3.42677
47,6.91404,6.64042,59,59,3.09952
31,10.4252,7.74209,39,39,3.64806
46,10.0218,0.514927,58,58,3.22955
39,13.3762,9.2671,49,49,3.82731
33,6.75393,7.89515,42,42,4.59592
48,1.98235,0.692298,61,61,3.5503
31,13.5499,8.88399,39,39,4.02473
34,5.0436,6.4757,43,43,4.58334
30,11.9314,3.22325,38,38,6.77998
42,18.1327,8.11265,53,53,3.49068
38,0.12521,3.80886,48,48,2.89058
30,4.38181,2.72967,38,38,7.39931
45,17.6168,2.29253,57,57,3.66055
34,18.9619,6.59667,43,43,4.86376
37,6.60171,8.69852,47,47,2.76745
46,9.82353,7.79294,58,58,2.57685
37,17.0962,5.04838,47,47,3.05052
31,0.363644,0.291245,39,39,3.86963
46,9.62116,0.0124954,58,58,3.09242
50,13.1001,0.372324,63,63,2.97921
45,2.2269,2.27976,57,57,3.43273
38,16.5147,1.28807,48,48,2.71738
44,3.87226,4.38945,56,56,3.15643
41,17.026,0.969336,52,52,3.34364
31,19.0548,4.80226,39,39,3.67426
39,3.28968,5.16119,49,49,3.79735
42,4.47138,1.51219,53,53,3.74013
35,11.4263,4.74401,44,44,4.10727
39,3.10859,5.27622,49,49,3.78535
33,4.78339,5.69942,42,42,4.31717
50,6.46288,3.30347,63,63,2.57112
50,4.14618,6.93373,63,63,2.84631
41,12.4822,6.34085,52,52,3.78586
47,7.9013,6.0655,59,59,2.69682
30,7.97308,7.70667,38,38,5.63145
39,16.9074,1.98166,49,49,4.4641
39,15.3702,1.12222,49,49,3.98909
36,14.7109,1.35834,45,45,4.25157
40,14.9489,7.74266,50,50,4.44844
30,11.3737,6.61854,38,38,6.10024
32,15.3759,7.85892,40,40,3.86427
47,4.03962,6.5845,59,59,3.35295
50,1.10586,9.00939,63,63,3.40686
41,11.2438,6.38524,52,52,3.77658
33,8.27547,0.418561,42,42,4.57084
43,7.27721,6.49023,54,54,2.77181
50,6.34851,8.21421,63,63,1.96792
47,8.45597,0.0299162,59,59,3.05736
30,9.95926,9.56399,38,38,5.88206
33,3.63893,7.28733,42,42,5.43679
47,11.6639,3.23657,59,59,3.21729
46,2.98526,5.57231,58,58,3.04946
34,19.0717,1.87994,43,43,4.35337
47,19.7265,9.07482,59,59,3.54841
34,5.9347,2.26894,43,43,3.9133
41,11.1683,7.73552,52,52,3.61304
49,4.67446,1.05181,62,62,0.828929
33,1.47264,1.31676,42,42,4.56944
43,17.3963,8.78633,54,54,3.09307
35,13.7345,1.27139,44,44,3.90967
44,3.90886,7.70356,56,56,3.69716
46,11.54,1.31919,58,58,2.92651
43,5.17463,1.27769,54,54,3.21359
40,12.3318,5.96605,50,50,4.55422
48,4.91084,7.92125,61,61,3.22036
35,11.5544,3.2283,44,44,4.12377
39,17.3156,9.77176,49,49,2.8302
36,14.4272,0.516392,45,45,4.00116
36,12.5049,2.09565,45,45,4.05963
40,9.5889,2.69881,50,50,4.04021
42,3.65564,9.29437,53,53,4.03121
30,9.45929,1.63135,38,38,6.83544
44,6.61898,6.98113,56,56,2.90384
30,2.54776,9.40587,38,38,5.82787
48,13.5335,0.766926,61,61,3.503
43,11.8476,1.59654,54,54,2.79507
50,5.68762,4.48734,63,63,2.89631
42,3.783,9.55042,53,53,3.72924
31,13.9861,4.85315,39,39,2.9457
48,16.7749,2.76152,61,61,3.15842
34,6.2921,0.431807,43,43,4.85517
43,15.8221,4.35141,54,54,2.76442
42,16.894,1.21849,53,53,4.1245
29,5.4231,2.90913,36939,36931,25.9831
20,18.2557,7.78017,25475,25446,9.9856
27,13.8647,4.89741,34391,11012,177.699
39,6.95999,3.11537,49677,49670,19.1286
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
100,16.7638,2.68046,127377,127319,22.1395
94,15.0642,9.27456,119735,119648,17.7726
89,8.33193,5.85789,113366,113243,14.6876
84,18.4866,2.27798,106997,106880,33.6323
33,3.78728,6.21941,42,42,3.68281
46,11.4259,9.31395,58,58,4.49034
40,18.41,1.17525,50,50,5.00329
33,5.95034,6.29756,42,42,3.92306
47,19.1594,6.33949,59,59,2.47972
32,9.33309,0.243264,40,40,5.7117
50,5.56964,1.41255,63,63,4.79296
47,4.49038,3.59764,59,59,2.62199
30,8.15779,8.63159,38,38,5.38702
36,3.34453,6.13391,45,45,5.00382
50,15.9367,4.28047,63,63,4.80792
48,15.9146,8.93666,61,61,4.63103
38,7.44827,2.98455,48,48,4.24582
50,5.6517,6.3174,63,63,4.9188
40,4.77695,7.9238,50,50,5.06882
42,16.8608,9.63072,53,53,4.16595
31,13.5945,7.0829,39,39,2.75035
46,5.60547,7.30445,58,58,4.36245
48,7.46784,9.51626,61,61,3.50936
37,15.0239,2.56638,47,47,4.01759
