scenarios,1
seeds per scenario,20
notes,wifin_naive. 4-100-4
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_10:39:40.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 4, 'band': 'AX_5', 'nStaC': 4, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-04-17_10:39:40.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
32,7.48936,3.8045,40,40,6.67847
40,12.7408,9.6393,50,50,5.9907
42,8.78381,4.624,53,53,4.06385
31,6.14445,9.18901,39,39,2.956
31,1.22214,6.67335,39,39,3.43705
50,0.826556,8.81499,63,63,3.63133
32,12.9693,0.645637,40,40,5.36236
42,10.8242,7.97112,53,53,3.86073
31,13.2255,6.71536,39,39,3.48463
44,18.4238,5.95072,56,56,4.51515
34,4.66353,7.40563,43,43,3.16629
45,18.7463,7.83112,57,57,4.63307
44,0.96526,2.25114,56,56,4.94072
46,16.3664,7.89413,58,58,3.94524
50,7.80915,8.92854,63,63,3.42601
40,5.07363,0.0179603,50,50,6.24558
38,13.9756,5.73843,48,48,4.27166
49,14.1833,2.37239,62,62,2.36101
40,10.9984,1.94196,50,50,6.00033
48,5.7912,7.34339,61,61,5.31411
45,3.44296,7.12797,57,57,4.16448
32,19.836,9.44492,40,40,6.81539
32,19.5609,5.36141,40,40,7.4852
36,14.701,4.6413,45,45,5.01189
33,14.8047,2.63112,42,42,3.37935
48,16.8837,0.790065,61,61,5.05177
50,14.4378,5.27181,63,63,3.76166
37,16.2408,2.76285,47,47,3.38785
46,6.34527,8.62215,58,58,3.51174
44,14.9241,8.79152,56,56,4.9314
33,11.1048,4.76661,42,42,3.66508
49,19.3991,7.57964,62,62,3.05227
36,18.9465,8.75279,45,45,5.79039
46,6.93266,7.93702,58,58,3.95849
48,14.3894,9.86307,61,61,4.40906
33,16.6563,8.30984,42,42,4.33574
50,3.50295,1.25743,63,63,3.81357
36,1.75342,7.61927,45,45,5.98117
49,6.19338,5.57664,62,62,2.73815
38,9.67564,4.97884,48,48,3.88145
30,7.97136,6.1887,38,38,7.51842
47,5.52866,3.64354,59,59,3.31134
41,12.1201,0.460145,52,52,2.86024
46,7.10856,4.95792,58,58,3.31393
38,3.41255,6.69241,48,48,4.57113
46,2.26978,7.73024,58,58,3.57335
47,12.3916,8.91192,59,59,2.3438
41,6.06494,5.65694,52,52,2.48521
32,7.7753,6.25907,40,40,6.43405
50,13.4932,4.61088,63,63,3.04199
50,2.13644,6.7311,63,63,3.74898
33,11.2539,3.7455,42034,42027,15.4955
24,6.9534,0.668092,30570,30527,18.1695
20,8.31879,4.93845,25475,25454,22.3435
31,8.17599,9.86923,39487,39426,29.5359
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,155,80
95,17.9406,6.25119,121009,120979,21.5587
85,7.76811,0.447435,108271,108202,12.1718
89,18.0294,9.18229,113366,113296,30.3582
94,11.7643,0.540551,119735,119594,29.897
47,16.9556,5.776,59,59,4.02358
44,19.9983,3.19976,56,56,2.60305
48,2.62461,5.29334,61,61,3.46762
32,14.6957,3.09843,40,40,6.67591
31,10.3741,2.21606,39,39,3.7024
38,16.8483,1.97298,48,48,3.93391
38,14.4534,5.44437,48,48,3.11948
37,13.7666,1.38034,47,47,3.54404
49,12.464,3.67465,62,62,1.94144
47,0.310184,2.9943,59,59,3.42367
45,4.68696,1.81483,57,57,3.70223
37,6.49109,2.0506,47,47,3.24947
50,13.8307,6.4447,63,63,2.79212
33,16.3238,4.92929,42,42,4.21264
46,4.85804,8.67879,58,58,2.50495
34,12.5478,7.03777,43,43,4.45061
40,12.2874,2.68913,50,50,4.39827
48,10.8398,4.64827,61,61,3.35763
43,19.2978,2.41949,54,54,3.7252
31,15.0153,4.36047,39,39,4.53374
43,1.36337,7.48699,54,54,3.25857
36,16.7278,2.52664,45,45,4.91752
36,1.38769,9.48466,45,45,5.60832
37,3.48493,8.21882,47,47,3.2981
33,17.5306,6.53299,42,42,3.69692
34,8.35192,3.25624,43,43,4.59995
38,12.693,4.67884,48,48,3.14001
32,14.0876,6.66623,40,40,5.2669
45,17.0673,6.91079,57,57,3.48797
32,16.3317,6.60475,40,40,5.88532
35,13.2734,0.617671,44,44,3.88582
47,10.6212,4.08897,59,59,3.44608
30,2.8765,1.45508,38,38,5.30966
47,11.9673,3.53386,59,59,3.98775
50,8.25458,6.20387,63,63,2.23909
39,12.7348,9.00874,49,49,2.62699
50,1.17008,6.26064,63,63,2.97526
45,19.5588,7.59583,57,57,4.1502
31,13.5603,9.90164,39,39,4.21142
40,14.7105,3.07261,50,50,4.19035
46,5.91824,0.678535,58,58,2.07567
37,13.3384,5.36161,47,47,2.83498
47,8.30274,1.61287,59,59,3.78895
44,7.12996,1.05854,56,56,3.49698
31,7.99839,0.320796,39,39,4.45029
47,10.1761,6.69338,59,59,3.97647
34,7.34837,3.98957,43,43,4.29159
50,18.524,5.31244,63,63,2.87548
32,16.9023,1.85364,40,40,5.55335
50,18.7376,4.4386,63,63,3.31147
31,1.5309,1.24587,39,39,3.67101
44,3.58118,0.394669,56,56,3.71498
38,13.8352,2.3872,48,48,3.64888
49,14.7591,2.78557,62,62,1.66945
36,14.2977,1.95087,45,45,5.97104
49,18.4643,2.41987,62,62,2.00451
34,5.96158,2.63295,43,43,4.97039
31,8.76317,4.50124,39,39,4.38462
40,4.8278,8.60914,50,50,4.50801
48,18.7741,0.306597,61,61,4.18918
44,11.8708,2.46968,56,56,3.21091
36,7.79279,4.29297,45,45,4.06084
35,9.09408,7.54316,44,44,3.32597
50,2.44404,8.74994,63,63,2.68859
31,15.9192,5.02091,39,39,4.8036
36,2.97151,6.69478,45,45,5.14384
45,16.5472,1.10116,57,57,4.60938
32,16.1647,2.26561,40,40,5.96523
47,0.0897159,1.90062,59,59,3.76303
47,17.3501,8.31596,59,59,4.40056
46,9.80862,4.35237,58,58,2.35248
33,16.1544,4.58826,42,42,4.11031
38,13.8178,5.41489,48,48,3.14444
37,17.2721,9.73625,47,47,3.67188
34,3.03093,5.92173,43,43,4.476
33,0.177418,1.15043,42,42,3.18861
31,5.61419,4.89,39,39,4.22169
35,10.7362,3.39252,44,44,3.77086
50,4.07804,1.9234,63,63,3.56142
41,19.6222,8.89441,52,52,2.14513
31,12.6323,7.17623,39,39,4.7777
34,15.4376,3.54491,43,43,3.95242
48,8.08803,9.25981,61,61,3.83401
30,10.121,4.84026,38,38,3.94575
34,6.09906,1.36147,43,43,4.43156
36,10.7534,6.46699,45,45,4.53013
47,18.7122,3.88917,59,59,3.89239
32,0.558947,1.50607,40,40,5.49147
47,14.6215,9.14199,59,59,3.44152
44,12.6332,3.88681,56,56,4.00969
32,9.78343,2.58415,40,40,4.32004
43,7.47346,5.53685,54,54,3.69069
45,18.2933,4.11755,57,57,3.94463
36,13.9813,6.14118,45,45,5.74601
45,12.6481,0.685297,57,57,3.60837
43,7.79027,5.39721,54,54,3.23263
43,3.74246,9.93305,54,54,3.39291
43,12.4044,2.30227,54,54,3.21811
32,19.0755,7.046,40,40,4.66142
43,15.8259,2.85294,54,54,3.90796
32,9.79621,1.03643,40760,40731,4.47015
38,4.77901,2.44615,48403,48346,3.53436
37,9.70533,2.42816,47129,47121,4.57526
33,2.87199,8.18073,42034,41990,4.48565
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,155,80
91,17.6464,2.85849,115914,115746,33.1921
97,14.5921,7.65424,123556,123470,45.8165
100,0.605057,3.35119,127377,127062,51.0283
81,13.4448,3.47491,103176,103156,7.96934
44,13.6635,0.88687,56,56,5.71153
34,2.85521,2.22832,43,43,4.45228
36,11.571,1.76382,45,45,4.52022
32,2.5094,6.39821,40,40,4.27933
40,17.5705,8.24693,50,50,5.23401
37,4.96954,6.54057,47,47,3.7857
31,2.23243,1.93642,39,39,2.47656
50,1.44758,4.43464,63,63,3.97536
33,11.3874,9.91388,42,42,4.84126
50,6.0688,6.27922,63,63,3.03889
41,2.49937,4.93123,52,52,3.67689
50,18.847,3.77212,63,63,2.90823
47,7.23514,3.07969,59,59,4.14923
43,18.6558,2.77628,54,54,3.46745
39,19.8377,8.49002,49,49,4.47704
46,8.62604,5.18602,58,58,2.84912
32,2.6141,8.7876,40,40,4.16269
47,9.53127,5.31231,59,59,3.42823
39,16.3403,4.19365,49,49,3.78725
43,0.0173546,6.41192,54,54,3.44047
42,18.701,1.41369,53,53,3.45932
49,13.4032,4.31614,62,62,2.86821
40,1.58584,6.55387,50,50,5.81461
35,6.83985,5.10722,44,44,4.51678
33,0.0348574,3.18054,42,42,4.8951
47,9.54511,6.57858,59,59,3.20572
40,14.5062,2.49013,50,50,5.64267
41,16.1002,9.04711,52,52,3.96675
47,19.5054,2.18373,59,59,3.1093
50,10.0934,1.83401,63,63,3.38646
41,15.1695,9.27734,52,52,3.76382
44,9.28143,8.95886,56,56,5.69621
42,11.8588,0.234383,53,53,3.83204
44,13.6769,4.0387,56,56,5.79867
44,12.2909,4.23303,56,56,4.63488
34,11.6969,6.01001,43,43,4.66495
50,18.48,4.2979,63,63,3.04974
38,13.7815,5.82381,48,48,3.36879
40,1.21172,7.03044,50,50,5.87464
41,11.0978,3.51154,52,52,3.31491
30,9.62083,0.775469,38,38,4.76916
35,15.2438,1.84181,44,44,5.07083
37,6.63172,6.12894,47,47,3.22393
44,19.5772,1.20975,56,56,5.62948
47,9.14103,1.79522,59,59,3.965
37,14.4869,6.221,47,47,3.90742
40,19.8268,4.5595,50,50,5.5284
50,1.17032,4.64275,63,63,4.38549
38,19.3169,3.547,48,48,3.1878
47,9.98585,5.07265,59,59,2.91351
44,10.321,2.8524,56,56,4.85478
47,18.3784,6.16534,59,59,3.48585
46,1.526,5.58534,58,58,3.08816
46,8.29615,8.89779,58,58,3.24864
43,7.76874,5.08669,54,54,3.25996
46,3.9591,4.19415,58,58,2.93978
46,1.09903,7.29483,58,58,3.11256
31,4.30071,2.28711,39,39,3.50222
35,11.2317,1.26761,44,44,4.20975
42,12.8846,3.20751,53,53,4.14912
43,4.99511,7.10818,54,54,3.47705
49,14.6204,6.33485,62,62,2.27539
44,1.82179,7.19215,56,56,5.25496
50,17.0788,8.5714,63,63,3.16194
44,6.7648,0.0239119,56,56,4.72528
34,11.9674,7.65118,43,0,-nan
41,18.9111,9.82988,52,52,3.60375
44,1.33116,2.58927,56,56,5.30972
47,14.3882,6.45785,59,59,3.54721
50,11.2573,9.50395,63,63,3.64458
39,19.7813,9.25987,49,49,4.12261
33,12.7477,3.81517,42,42,4.58811
39,12.9346,6.18843,49,49,4.28204
41,19.7395,6.84144,52,52,3.52437
40,9.1782,1.05344,50,50,5.26972
36,5.91703,7.02905,45,45,5.16509
46,14.9876,7.01715,58,58,3.10443
45,15.1271,8.16283,57,57,3.79826
35,13.232,5.05533,44,44,5.61183
49,8.1397,3.02215,62,62,2.67307
34,5.86543,6.77282,43,43,3.98701
32,11.9287,8.33702,40,40,3.56383
30,9.24351,0.582659,38,38,5.33944
33,5.85247,9.81744,42,42,5.01651
35,15.5417,4.41311,44,44,5.05523
43,18.0039,1.67654,54,54,3.90989
38,15.6712,0.159014,48,48,3.30983
35,14.9245,7.43551,44,44,5.25526
34,19.5674,3.30513,43,43,4.09391
37,17.2952,1.58492,47,47,3.38162
38,14.0382,1.52471,48,48,3.67479
44,2.82681,0.613509,56,0,-nan
44,9.47808,3.27723,56,56,5.06527
34,4.55003,5.5899,43,43,4.15673
44,3.02644,3.64035,56,56,5.70705
39,3.18891,1.88251,49,49,3.3365
45,1.41998,4.2092,57,57,3.78338
33,17.0337,8.34541,42,42,4.16791
36,4.65767,9.48112,45,45,4.27548
36,9.51518,8.97479,45,45,5.30895
31,8.33855,8.32731,39487,39446,3.64649
32,2.60453,4.22416,40760,40756,7.51792
34,11.0918,9.91793,43308,43266,3.26691
35,17.568,6.49227,44582,44546,4.5727
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
87,17.3522,9.46583,110818,110664,8.40776
89,1.41614,4.861,113366,113266,13.1801
89,3.18072,7.52009,113366,113324,10.249
89,15.1254,6.40926,113366,113209,38.2927
40,10.3715,5.99773,50,50,3.91016
45,5.71206,1.25683,57,57,2.96803
44,0.517327,8.23429,56,56,4.70778
33,10.323,9.698,42,42,5.58643
50,4.76674,4.2778,63,63,4.31611
35,13.0908,1.10812,44,44,4.8183
44,10.0115,8.42846,56,56,4.26424
42,9.12851,7.48899,53,53,3.383
39,10.3108,6.15312,49,49,3.82068
31,11.8273,9.56413,39,39,3.64676
37,0.311774,8.04763,47,47,3.74309
43,11.2028,5.49363,54,54,3.4962
44,0.639484,9.71463,56,56,5.38559
31,0.987716,0.623317,39,39,4.00035
33,14.8175,8.3013,42,42,5.22671
38,4.70429,3.33422,48,48,3.18612
46,12.9409,4.88602,58,58,2.13578
47,8.2226,5.97639,59,59,2.34341
35,13.3827,5.96787,44,44,5.24036
34,5.01956,8.46342,43,43,2.85104
41,16.0386,5.3404,52,52,3.90941
41,10.0785,6.10565,52,52,3.80037
44,1.7841,3.62308,56,56,4.52721
33,10.1949,1.99558,42,42,5.5538
34,2.53923,9.8281,43,43,4.30798
39,10.7382,9.90091,49,49,3.69532
41,16.3195,0.30136,52,52,3.66164
50,18.1127,1.42799,63,63,3.46607
49,1.94359,7.45673,62,62,2.90504
47,3.85515,7.06327,59,59,2.29483
48,17.0657,7.93701,61,61,2.58674
41,7.94152,3.82869,52,52,4.0163
33,0.841184,9.01364,42,42,5.45647
40,15.3866,4.54354,50,50,4.16628
37,16.3273,2.26214,47,47,2.80751
30,10.659,3.01122,38,38,5.84203
50,15.79,2.33511,63,63,3.79386
31,8.00417,4.05179,39,39,4.11702
50,8.86323,4.15928,63,63,3.48019
43,7.48502,3.95052,54,54,3.52613
35,13.3234,0.872402,44,44,5.33372
33,17.1493,8.32206,42,42,4.83179
48,4.9607,0.645068,61,61,2.76732
43,12.0243,1.36097,54,54,3.68307
41,10.2837,3.26959,52,52,3.76004
49,18.7977,5.74861,62,62,2.63125
47,12.3051,5.12943,59,59,2.50912
50,3.8166,3.97311,63,63,3.4846
44,1.7316,5.24036,56,56,5.04557
44,1.23404,5.70675,56,56,4.71842
35,19.1112,4.45897,44,44,5.3203
49,13.1757,1.936,62,62,2.80499
32,9.21673,8.78352,40,40,3.20341
42,1.83315,5.01,53,53,3.5811
50,1.23989,8.22252,63,63,4.34127
43,9.45404,5.96843,54,54,2.66478
38,16.2364,1.95666,48,48,3.14084
31,19.8384,0.0730432,39,39,3.81713
31,17.6357,3.92603,39,39,4.12729
36,6.99525,6.10847,45,45,4.44181
42,18.1195,1.74668,53,53,2.91623
41,1.44794,8.37668,52,52,3.67577
33,14.5495,6.84119,42,42,5.9239
50,11.7137,8.39281,63,63,4.15566
35,17.6103,5.02691,44,44,5.68179
32,0.963343,8.60759,40,40,3.84538
37,1.27502,8.55861,47,47,3.41461
35,6.49749,2.91292,44,44,5.12053
46,8.68675,1.01508,58,58,2.2849
31,5.1645,0.691949,39,39,3.28981
33,9.75384,4.16732,42,42,5.04278
34,9.34122,3.04208,43,43,2.81468
40,12.0515,6.96198,50,50,4.84497
45,2.20698,3.94663,57,57,3.4716
47,15.3254,6.1851,59,59,2.59297
39,11.6567,2.90766,49,49,3.22778
41,4.36105,9.14424,52,52,3.4371
34,19.5179,2.9332,43,43,3.99643
40,2.38607,8.18726,50,50,4.42136
35,16.6572,7.14995,44,44,5.24891
37,19.0986,6.36946,47,47,3.76945
50,8.41982,3.12914,63,63,3.59705
33,10.3989,1.9055,42,42,5.16383
36,1.58409,4.79463,45,45,4.13086
35,4.98449,7.46475,44,44,5.8502
50,5.25438,6.8861,63,63,3.66759
50,12.6301,6.42891,63,63,4.13722
38,9.29007,3.36494,48,48,3.54408
43,4.5134,7.46821,54,54,3.20286
30,1.9571,9.28302,38,38,5.90033
45,18.293,0.465316,57,57,4.02277
46,18.1802,5.69022,58,58,2.52918
44,0.662782,2.43686,56,56,4.39371
31,15.1188,5.03862,39,39,4.3415
43,13.4047,6.59536,54,54,3.78784
35,18.5874,8.36785,44,44,5.55153
47,19.0974,8.48536,59,59,2.458
44,1.66295,4.38861,56,56,4.61372
39,10.2399,1.91629,49,49,3.57918
49,3.2046,5.09664,62,62,2.83645
30,6.88088,5.61825,38213,38204,40.1201
26,0.430042,6.00216,33118,32964,91.1993
30,12.4782,7.40764,38213,37499,222.479
37,12.264,4.80382,47129,41333,1188.19
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
83,17.0581,6.07312,105723,105648,17.016
81,8.24016,2.0678,103176,103126,11.3622
100,5.75627,1.68899,127377,127253,22.6743
97,16.806,9.34362,123556,123543,22.677
37,7.07937,1.10855,47,47,2.34002
35,8.56902,0.285393,44,44,3.62094
32,9.46368,4.70477,40,40,3.10977
33,18.1367,2.99778,42,42,4.68744
38,11.963,0.308675,48,48,4.0152
33,1.21187,5.67567,42,42,4.98673
36,17.7905,4.92051,45,45,4.5848
34,16.8094,0.54334,43,43,4.74072
45,9.23427,2.39235,57,57,3.06611
34,17.5859,2.84899,43,43,3.58418
33,18.1242,1.16408,42,42,4.48155
35,3.55869,7.21514,44,44,4.27175
41,14.0438,6.34961,52,52,3.33368
41,3.31971,8.47036,52,52,3.80765
47,9.79717,8.11252,59,59,2.62746
30,0.782549,1.48247,38,38,5.77805
38,3.2676,0.984485,48,48,3.12778
47,6.91404,6.64042,59,59,2.87828
31,10.4252,7.74209,39,39,3.45309
46,10.0218,0.514927,58,58,2.2137
39,13.3762,9.2671,49,49,3.91722
33,6.75393,7.89515,42,42,5.63284
48,1.98235,0.692298,61,61,3.56717
31,13.5499,8.88399,39,39,4.13183
34,5.0436,6.4757,43,43,4.83552
30,11.9314,3.22325,38,38,5.67161
42,18.1327,8.11265,53,53,3.54406
38,0.12521,3.80886,48,48,2.53379
30,4.38181,2.72967,38,38,6.85354
45,17.6168,2.29253,57,57,4.56179
34,18.9619,6.59667,43,43,4.87766
37,6.60171,8.69852,47,47,2.44266
46,9.82353,7.79294,58,58,2.76598
37,17.0962,5.04838,47,47,3.17201
31,0.363644,0.291245,39,39,3.11828
46,9.62116,0.0124954,58,58,2.49976
50,13.1001,0.372324,63,63,2.6276
45,2.2269,2.27976,57,57,4.15343
38,16.5147,1.28807,48,48,3.56397
44,3.87226,4.38945,56,56,3.28971
41,17.026,0.969336,52,52,3.25059
31,19.0548,4.80226,39,39,3.8546
39,3.28968,5.16119,49,49,4.39932
42,4.47138,1.51219,53,53,4.38113
35,11.4263,4.74401,44,44,3.68045
39,3.10859,5.27622,49,49,3.90539
33,4.78339,5.69942,42,42,5.10978
50,6.46288,3.30347,63,63,2.07042
50,4.14618,6.93373,63,63,3.3989
41,12.4822,6.34085,52,52,3.40605
47,7.9013,6.0655,59,59,2.95808
30,7.97308,7.70667,38,38,5.95745
39,16.9074,1.98166,49,49,3.40738
39,15.3702,1.12222,49,49,3.88731
36,14.7109,1.35834,45,45,5.25645
40,14.9489,7.74266,50,50,4.98445
30,11.3737,6.61854,38,38,6.34298
32,15.3759,7.85892,40,40,3.60943
47,4.03962,6.5845,59,59,3.23922
50,1.10586,9.00939,63,63,2.61832
41,11.2438,6.38524,52,52,3.31163
33,8.27547,0.418561,42,42,5.05634
43,7.27721,6.49023,54,54,2.75722
50,6.34851,8.21421,63,63,2.50564
47,8.45597,0.0299162,59,59,2.86223
30,9.95926,9.56399,38,38,6.05739
33,3.63893,7.28733,42,42,4.8959
47,11.6639,3.23657,59,59,3.27083
46,2.98526,5.57231,58,58,3.43514
34,19.0717,1.87994,43,43,3.55302
47,19.7265,9.07482,59,59,2.5543
34,5.9347,2.26894,43,43,3.73179
41,11.1683,7.73552,52,52,3.13971
49,4.67446,1.05181,62,62,1.61055
33,1.47264,1.31676,42,42,5.56805
43,17.3963,8.78633,54,54,2.79698
35,13.7345,1.27139,44,44,4.36702
44,3.90886,7.70356,56,56,3.36866
46,11.54,1.31919,58,58,3.23377
43,5.17463,1.27769,54,54,3.51581
40,12.3318,5.96605,50,50,4.206
48,4.91084,7.92125,61,61,3.57867
35,11.5544,3.2283,44,44,3.7504
39,17.3156,9.77176,49,49,3.81441
36,14.4272,0.516392,45,45,5.26244
36,12.5049,2.09565,45,45,4.2056
40,9.5889,2.69881,50,50,3.90652
42,3.65564,9.29437,53,53,3.77976
30,9.45929,1.63135,38,38,6.07401
44,6.61898,6.98113,56,56,3.32068
30,2.54776,9.40587,38,38,6.2607
48,13.5335,0.766926,61,61,3.8675
43,11.8476,1.59654,54,54,2.79481
50,5.68762,4.48734,63,63,3.05298
42,3.783,9.55042,53,53,4.87115
31,13.9861,4.85315,39,39,3.64435
48,16.7749,2.76152,61,61,2.60001
34,6.2921,0.431807,43,43,4.2305
43,15.8221,4.35141,54,54,3.18005
42,16.894,1.21849,53,53,4.48277
29,5.4231,2.90913,36939,36914,52.9562
20,18.2557,7.78017,25475,25466,33.0221
27,13.8647,4.89741,34391,34387,65.0715
39,6.95999,3.11537,49677,47988,238.199
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
83,17.0581,6.07312,105723,105648,17.016
81,8.24016,2.0678,103176,103126,11.3622
100,5.75627,1.68899,127377,127253,22.6743
97,16.806,9.34362,123556,123543,22.677
37,7.07937,1.10855,47,47,2.34002
35,8.56902,0.285393,44,44,3.62094
32,9.46368,4.70477,40,40,3.10977
33,18.1367,2.99778,42,42,4.68744
38,11.963,0.308675,48,48,4.0152
33,1.21187,5.67567,42,42,4.98673
36,17.7905,4.92051,45,45,4.5848
34,16.8094,0.54334,43,43,4.74072
45,9.23427,2.39235,57,57,3.06611
34,17.5859,2.84899,43,43,3.58418
33,18.1242,1.16408,42,42,4.48155
35,3.55869,7.21514,44,44,4.27175
41,14.0438,6.34961,52,52,3.33368
41,3.31971,8.47036,52,52,3.80765
47,9.79717,8.11252,59,59,2.62746
30,0.782549,1.48247,38,38,5.77805
38,3.2676,0.984485,48,48,3.12778
47,6.91404,6.64042,59,59,2.87828
31,10.4252,7.74209,39,39,3.45309
46,10.0218,0.514927,58,58,2.2137
39,13.3762,9.2671,49,49,3.91722
33,6.75393,7.89515,42,42,5.63284
48,1.98235,0.692298,61,61,3.56717
31,13.5499,8.88399,39,39,4.13183
34,5.0436,6.4757,43,43,4.83552
30,11.9314,3.22325,38,38,5.67161
42,18.1327,8.11265,53,53,3.54406
38,0.12521,3.80886,48,48,2.53379
30,4.38181,2.72967,38,38,6.85354
45,17.6168,2.29253,57,57,4.56179
34,18.9619,6.59667,43,43,4.87766
37,6.60171,8.69852,47,47,2.44266
46,9.82353,7.79294,58,58,2.76598
37,17.0962,5.04838,47,47,3.17201
31,0.363644,0.291245,39,39,3.11828
46,9.62116,0.0124954,58,58,2.49976
50,13.1001,0.372324,63,63,2.6276
45,2.2269,2.27976,57,57,4.15343
38,16.5147,1.28807,48,48,3.56397
44,3.87226,4.38945,56,56,3.28971
41,17.026,0.969336,52,52,3.25059
31,19.0548,4.80226,39,39,3.8546
39,3.28968,5.16119,49,49,4.39932
42,4.47138,1.51219,53,53,4.38113
35,11.4263,4.74401,44,44,3.68045
39,3.10859,5.27622,49,49,3.90539
33,4.78339,5.69942,42,42,5.10978
50,6.46288,3.30347,63,63,2.07042
50,4.14618,6.93373,63,63,3.3989
41,12.4822,6.34085,52,52,3.40605
47,7.9013,6.0655,59,59,2.95808
30,7.97308,7.70667,38,38,5.95745
39,16.9074,1.98166,49,49,3.40738
39,15.3702,1.12222,49,49,3.88731
36,14.7109,1.35834,45,45,5.25645
40,14.9489,7.74266,50,50,4.98445
30,11.3737,6.61854,38,38,6.34298
32,15.3759,7.85892,40,40,3.60943
47,4.03962,6.5845,59,59,3.23922
50,1.10586,9.00939,63,63,2.61832
41,11.2438,6.38524,52,52,3.31163
33,8.27547,0.418561,42,42,5.05634
43,7.27721,6.49023,54,54,2.75722
50,6.34851,8.21421,63,63,2.50564
47,8.45597,0.0299162,59,59,2.86223
30,9.95926,9.56399,38,38,6.05739
33,3.63893,7.28733,42,42,4.8959
47,11.6639,3.23657,59,59,3.27083
46,2.98526,5.57231,58,58,3.43514
34,19.0717,1.87994,43,43,3.55302
47,19.7265,9.07482,59,59,2.5543
34,5.9347,2.26894,43,43,3.73179
41,11.1683,7.73552,52,52,3.13971
49,4.67446,1.05181,62,62,1.61055
33,1.47264,1.31676,42,42,5.56805
43,17.3963,8.78633,54,54,2.79698
35,13.7345,1.27139,44,44,4.36702
44,3.90886,7.70356,56,56,3.36866
46,11.54,1.31919,58,58,3.23377
43,5.17463,1.27769,54,54,3.51581
40,12.3318,5.96605,50,50,4.206
48,4.91084,7.92125,61,61,3.57867
35,11.5544,3.2283,44,44,3.7504
39,17.3156,9.77176,49,49,3.81441
36,14.4272,0.516392,45,45,5.26244
36,12.5049,2.09565,45,45,4.2056
40,9.5889,2.69881,50,50,3.90652
42,3.65564,9.29437,53,53,3.77976
30,9.45929,1.63135,38,38,6.07401
44,6.61898,6.98113,56,56,3.32068
30,2.54776,9.40587,38,38,6.2607
48,13.5335,0.766926,61,61,3.8675
43,11.8476,1.59654,54,54,2.79481
50,5.68762,4.48734,63,63,3.05298
42,3.783,9.55042,53,53,4.87115
31,13.9861,4.85315,39,39,3.64435
48,16.7749,2.76152,61,61,2.60001
34,6.2921,0.431807,43,43,4.2305
43,15.8221,4.35141,54,54,3.18005
42,16.894,1.21849,53,53,4.48277
29,5.4231,2.90913,36939,36914,52.9562
20,18.2557,7.78017,25475,25466,33.0221
27,13.8647,4.89741,34391,34387,65.0715
39,6.95999,3.11537,49677,47988,238.199
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
100,16.7638,2.68046,127377,127236,25.2471
94,15.0642,9.27456,119735,119556,17.3739
89,8.33193,5.85789,113366,113226,39.8444
84,18.4866,2.27798,106997,106950,20.4688
33,3.78728,6.21941,42,42,3.38829
46,11.4259,9.31395,58,58,4.80033
40,18.41,1.17525,50,50,5.28922
33,5.95034,6.29756,42,42,3.56476
47,19.1594,6.33949,59,59,2.79155
32,9.33309,0.243264,40,40,5.6963
50,5.56964,1.41255,63,63,4.92721
47,4.49038,3.59764,59,59,2.84622
30,8.15779,8.63159,38,38,5.46261
36,3.34453,6.13391,45,45,5.55433
50,15.9367,4.28047,63,63,5.28434
48,15.9146,8.93666,61,61,4.36934
38,7.44827,2.98455,48,48,4.49369
50,5.6517,6.3174,63,63,5.16449
40,4.77695,7.9238,50,50,5.25611
42,16.8608,9.63072,53,53,3.93514
31,13.5945,7.0829,39,39,3.96315
46,5.60547,7.30445,58,58,4.08938
48,7.46784,9.51626,61,61,3.98903
37,15.0239,2.56638,47,47,3.74152
