scenarios,1
seeds per scenario,20
notes,wifin_naive_mob. 2-100-6
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_10:59:43.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_10:59:43.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
46,15.0239,2.56638,58,58,4.28027
31,10.7138,3.19381,39,39,3.38194
50,3.42931,9.68471,63,63,5.0716
35,2.1805,7.76156,44,44,4.27327
43,16.9048,5.7724,54,54,3.73773
43,7.54797,3.12326,54,54,3.50847
48,13.1245,6.54553,61,61,3.90866
32,19.946,5.92388,40,40,5.92761
42,2.13771,6.18979,53,53,4.25955
41,6.81991,8.00266,52,52,3.3441
34,11.3785,7.52173,43,43,2.18831
37,0.858071,5.25634,47,47,3.93231
33,5.26191,3.5684,42,42,3.90457
46,18.8059,6.57224,58,58,4.63256
41,18.8058,5.55321,52,52,3.59861
50,4.4,8.32035,63,63,5.39148
39,8.5832,7.01371,49,49,3.76249
47,10.4101,8.40959,59,59,2.69696
46,16.4495,0.507741,58,58,4.16267
46,4.16613,8.41686,58,58,4.54945
50,0.259389,4.82838,63,63,5.50956
50,0.728607,1.06627,63,63,5.3598
41,0.960229,1.28246,52,52,3.61654
50,1.61866,9.67732,63,63,4.24078
30,16.9186,1.66341,38,38,6.27201
39,12.5689,6.21843,49,49,3.30618
49,7.41947,4.80383,62,62,2.35186
36,17.2618,6.26935,45,45,5.20403
38,9.10915,2.63378,48,48,4.26361
38,6.56076,8.62714,48,48,4.28593
32,3.73043,6.9749,40,40,5.01395
46,16.6914,7.67202,58,58,4.38434
36,2.77034,3.47728,45,45,4.64217
43,4.59817,5.17984,54,54,4.06361
37,8.90716,7.23443,47,47,3.9933
42,8.18207,4.49416,53,53,4.72605
32,0.443813,9.51694,40,40,5.47603
43,6.51104,1.28037,54,54,3.43478
44,10.9134,5.6448,56,56,2.45326
40,10.4436,9.24297,50,50,5.8319
46,15.2165,1.91035,58,58,4.64055
32,4.3682,1.02374,40,40,6.09618
50,15.103,2.46039,63,63,5.11217
38,0.00491544,6.13921,48,48,4.23757
49,0.983407,8.03562,62,62,2.61943
50,19.3016,5.03287,63,63,4.63988
39,18.9552,0.520395,49,49,3.89438
45,6.00273,6.01605,57,57,3.76173
37,16.8303,3.56022,47,47,4.42837
40,17.2838,0.129545,50,50,4.63181
35,12.9789,3.06794,44,44,4.2215
42,9.69916,3.98228,53,53,4.6362
32,2.52818,1.49585,40,40,5.78762
39,10.2851,8.50906,49,49,3.16583
46,7.14183,8.157,58,58,3.99427
50,7.61992,6.44842,63,63,5.00876
32,3.13588,4.66495,40,40,5.44533
31,3.108,3.39854,39,39,3.79629
30,8.2997,2.47393,38,38,5.83071
43,0.693989,4.45106,54,54,4.06808
45,13.6921,5.40543,57,57,4.67296
38,5.56497,5.56264,48,48,4.30068
42,1.40197,2.71342,53,53,4.30343
37,12.7097,4.55114,47,47,4.63817
43,13.0472,4.74895,54,54,3.14759
31,3.86993,3.56798,39,39,3.94424
45,19.7553,7.3052,57,57,4.12461
38,6.54782,8.96865,48,48,5.08226
37,18.0211,5.2238,47,47,4.35438
37,14.4052,5.7945,47,47,3.54687
50,11.2809,4.67924,63,63,4.22956
42,6.80254,8.34648,53,53,4.70741
48,8.88686,5.84358,61,61,3.75732
41,3.0323,0.756167,52,52,3.10654
48,16.2563,3.93611,61,61,3.81425
50,14.1612,2.50547,63,63,4.27351
45,9.38462,1.33844,57,57,4.4461
46,14.4525,7.03768,58,58,3.38959
35,10.9213,6.47495,44,44,3.88611
28,1.40429,6.78653,35665,35663,20.9595
34,10.5834,7.34034,43308,43300,6.98087
23,3.96544,0.200063,29296,29230,18.3505
20,16.0812,9.55818,25475,25447,11.6101
37,15.2512,2.38712,47129,47090,14.8956
29,1.65599,1.42686,36939,36879,16.4762
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
96,16.4696,9.28775,122283,122221,2.31319
85,1.88819,6.48136,108271,108254,2.23064
30,10.9076,0.0267904,38,38,6.36812
36,0.167165,5.21234,45,45,3.79184
49,0.495197,1.33028,62,62,2.98226
34,14.2828,8.34246,43,43,4.9873
35,7.3564,7.64572,44,44,5.41109
30,13.764,9.59735,38,38,6.80822
42,6.35562,2.37037,53,53,3.99546
39,17.4543,4.81081,49,49,3.73928
35,13.3486,7.90465,44,44,4.71576
39,12.1713,6.65199,49,49,3.5085
46,7.0812,4.87082,58,58,2.65313
40,9.10314,9.41882,50,50,5.18037
35,13.7491,7.39687,44,44,6.25187
39,8.27043,0.658173,49,49,4.2718
34,0.852611,9.61949,43,43,5.18642
34,7.98369,4.16444,43,43,4.40234
44,19.7566,7.73503,56,56,2.93027
46,12.9391,7.77898,58,58,2.46589
44,3.92121,3.18137,56,56,2.61982
50,4.2968,7.96849,63,63,3.90051
37,4.51033,1.29048,47,47,3.8583
38,0.0260846,4.61788,48,48,3.39163
35,8.05145,7.12051,44,44,5.30022
48,0.104693,1.47421,61,61,3.49652
35,2.37876,4.83078,44,44,6.09033
35,0.259826,2.66081,44,44,5.74642
45,10.0523,9.77081,57,57,4.48798
36,14.3177,9.86786,45,45,5.12325
34,1.75931,3.73516,43,43,3.49214
39,4.15021,8.57067,49,49,3.47588
47,9.25812,3.2756,59,59,3.0388
30,5.14017,2.75099,38,38,6.45625
49,2.75436,3.91601,62,62,2.60681
30,3.9221,8.43823,38,38,6.7227
40,7.78821,5.35155,50,50,4.19773
37,0.515396,6.05805,47,47,3.01165
50,8.43635,6.34952,63,63,2.14902
32,7.54535,4.01498,40,40,3.48033
35,7.72,6.4468,44,44,6.44324
47,10.6723,8.73572,59,59,3.05568
30,11.8176,5.54565,38,38,5.74699
48,16.6466,5.26731,61,61,2.92134
41,4.4312,1.1632,52,52,3.62877
40,2.86569,7.76271,50,50,4.03959
45,19.9476,4.19344,57,57,3.98871
41,9.3657,1.81463,52,52,3.38123
46,13.7115,7.6928,58,58,2.6768
49,11.7303,4.33144,62,62,2.80242
42,9.74011,6.83928,53,53,3.61845
35,11.7554,1.96415,44,44,5.8941
30,8.97544,0.320503,38,38,6.27836
34,14.9787,7.609,43,43,4.53987
33,5.48149,9.2786,42,42,3.39617
33,17.5676,9.24795,42,42,3.95635
50,12.2889,8.37798,63,63,2.90486
34,2.44417,3.34665,43,43,4.82859
34,1.65311,7.62999,43,43,4.63935
32,5.93865,1.29122,40,40,3.81512
38,1.64849,5.94219,48,48,3.85175
38,6.45107,3.43067,48,48,3.31934
39,16.8475,1.90139,49,49,3.56649
38,9.32696,4.81126,48,48,3.43558
41,17.4926,5.66224,52,52,3.98116
50,1.93052,4.50222,63,63,3.50227
30,12.7326,5.78825,38,38,7.04561
47,15.6182,7.85708,59,59,3.27913
47,10.1471,0.0358678,59,59,3.23168
30,7.95109,1.4768,38,38,7.25916
45,8.36663,4.74477,57,57,4.6102
39,1.99669,3.88387,49,49,4.24658
34,11.5823,4.68678,43,43,4.83741
35,6.88593,4.25593,44,44,5.50301
43,19.6718,8.88978,54,54,2.15131
36,19.1217,0.72276,45,45,4.96625
46,9.4019,9.2826,58,58,3.48546
50,9.60931,5.26219,63,63,2.18137
44,13.7672,1.58013,56,56,3.54322
42,8.8755,0.543569,53,53,3.92013
37,12.4814,5.52569,47,47,3.28567
37,12.6905,7.24425,47,47,3.84514
47,9.84806,7.58299,59,59,2.99434
43,2.20955,9.53323,54,54,3.00008
41,18.7981,5.15923,52,52,3.06027
45,17.893,7.50553,57,57,4.04774
37,13.8652,5.87399,47,47,3.02034
50,8.77871,9.72614,63,63,3.21827
42,13.3126,6.61962,53,53,3.97683
48,7.0058,2.51481,61,61,3.7654
47,3.50674,5.23855,59,59,2.91975
30,12.3867,1.15329,38,38,6.26206
43,19.3512,9.95764,54,54,2.4456
31,15.9427,2.37735,39,39,2.74392
41,11.0573,7.28709,52,52,3.21619
46,4.24021,0.920291,58,58,2.83974
41,14.2171,9.91579,52,52,3.29882
44,6.8251,3.38483,56,56,3.00433
31,4.53955,5.46048,39,39,2.97432
35,4.78326,7.82379,44,44,5.7347
49,12.1299,1.31383,62,62,3.34015
49,15.5505,2.51815,62,62,2.70642
26,6.9865,9.2217,33118,33104,11.739
28,4.27277,3.46219,35665,35605,8.80372
20,2.50777,7.49094,25475,25469,8.29877
22,13.9068,1.33618,28023,27986,10.0752
39,16.6376,9.87689,49677,27363,18.6771
38,16.352,9.73841,48403,48299,10.7242
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
92,16.1754,5.89505,117187,117115,2.57717
98,8.71221,3.68812,124830,124765,2.576
47,13.4831,4.19564,59,59,2.90547
47,1.84785,8.14669,59,59,1.95971
37,17.2031,6.44114,47,47,2.49636
34,17.1397,7.37102,43,43,4.06
45,16.3028,4.1162,57,57,3.9744
49,1.57774,2.89713,62,62,2.05077
34,13.5519,8.40124,43,43,2.83418
31,5.57542,9.37841,39,39,2.74641
41,1.12774,4.3967,52,52,3.39251
41,19.8522,9.70628,52,52,2.99247
43,6.00462,1.11006,54,54,2.92969
32,14.8616,2.70374,40,40,5.67187
32,11.5615,0.513266,40,40,4.66822
48,0.626301,2.37969,61,61,5.32874
48,14.2571,6.25447,61,61,5.7124
47,10.3157,2.01148,59,59,1.90404
37,14.7363,7.5463,47,47,2.77066
46,9.01731,5.92723,58,58,3.16921
40,14.248,9.27979,50,50,6.00901
41,2.98824,8.63252,52,52,3.12547
36,1.55282,3.0647,45,45,6.02889
30,5.02819,6.66938,38,38,5.38282
39,5.38904,1.04722,49,49,2.90022
46,16.7801,3.26372,58,58,3.50899
36,2.57702,1.89999,45,45,6.22997
48,3.61474,9.54917,61,61,4.77686
46,12.5567,6.41837,58,58,3.58573
45,15.5107,3.1902,57,57,3.78078
36,3.57251,1.5464,45,45,5.46271
37,6.16271,0.951541,47,47,2.8074
33,11.6962,8.54859,42,42,4.07639
48,18.9018,7.98025,61,61,4.94551
40,4.65053,2.57567,50,50,5.30764
47,2.58229,3.30811,59,59,2.10066
34,16.7706,4.1308,43,43,4.3827
32,2.225,6.56289,40,40,6.65018
50,12.4728,4.37862,63,63,1.36886
46,6.50739,1.01625,58,58,3.30931
44,5.03003,4.48406,56,56,4.13077
49,4.89488,6.96369,62,62,2.31532
35,19.4691,2.6745,44,44,2.97527
46,13.0339,5.70629,58,58,3.93686
31,8.13379,1.26008,39,39,3.69496
39,4.77116,4.24291,49,49,3.98129
39,18.2765,8.70957,49,49,4.11199
32,1.81281,1.96585,40,40,4.99677
32,14.8541,9.16722,40,40,7.0792
49,16.0411,3.85905,62,62,2.36138
48,2.21842,7.40921,61,61,4.96643
32,14.4017,1.29451,40,40,7.30332
42,11.39,2.01387,53,53,3.9276
36,6.22691,8.24305,45,45,5.36848
40,14.2717,0.88512,50,50,5.32798
30,12.365,5.01862,38,38,4.79615
36,19.9796,1.57616,45,45,5.86635
30,15.9812,9.45887,38,38,5.79183
46,15.1243,0.765809,58,58,3.59356
32,11.4336,3.0655,40,40,5.83138
34,16.7858,0.604074,43,43,4.17742
31,1.9886,1.2166,39,39,3.94308
38,3.25155,4.55986,48,48,2.59006
30,3.43757,7.71223,38,38,6.01636
30,10.6169,0.300746,38,38,6.22263
50,8.75805,6.5441,63,63,1.67461
42,5.46034,5.43724,53,53,4.13915
44,10.2531,7.67848,56,56,3.93892
43,0.992784,5.03887,54,54,2.39793
42,16.947,2.43315,53,53,4.26354
45,10.7305,3.47355,57,57,3.53944
42,7.16301,4.20752,53,53,4.35568
48,5.88081,9.24401,61,61,4.42928
36,0.793107,5.44393,45,45,6.85671
45,9.64448,3.79723,57,57,3.59442
40,15.7151,9.94967,50,50,6.18912
32,8.51877,0.0561926,40,40,5.20982
32,12.0767,2.36738,40,40,6.5038
39,19.9145,6.71179,49,49,3.5865
31,14.6151,6.42219,39,39,3.74071
43,1.85485,7.65279,54,54,3.02894
45,17.0815,2.01461,57,57,4.72442
50,19.002,0.71492,63,63,2.22612
41,10.727,3.66097,52,52,2.76005
43,12.0313,4.75582,54,54,2.3443
49,14.3841,2.29765,62,62,2.46936
38,15.0206,7.19678,48,48,2.71996
36,4.51022,4.70332,45,45,5.49238
33,2.75536,9.67126,42,42,3.94408
31,14.2563,7.72437,39,39,3.6082
34,0.465659,1.50844,43,43,3.76347
44,6.75222,7.08272,56,56,3.22592
49,4.29706,4.12078,62,62,2.74046
33,0.604606,0.0754568,42,42,4.4646
41,15.3121,6.22764,52,52,3.24315
44,19.5936,5.99695,56,56,3.60137
40,5.40182,9.07547,50,50,5.14942
40,17.3938,2.83355,50,50,5.6158
33,14.9179,8.41554,42,42,4.11411
46,0.181904,4.30908,58,58,3.44722
32,9.80739,5.58994,40,40,6.06418
42,0.179746,8.56134,53,53,3.98934
25,12.5687,1.65682,31844,31824,10.8221
22,17.9622,9.58404,28023,28013,17.697
38,1.0501,4.78188,48403,48350,16.236
24,11.7323,3.11419,30570,30526,12.3163
20,18.0241,7.36661,25475,25463,12.1452
25,11.048,8.04996,31844,31806,14.0382
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
89,15.8812,2.50239,113366,113293,0.630431
90,15.5362,0.894871,114640,2275,3.35814
44,16.0588,8.36454,56,56,4.11048
37,3.52843,1.0811,47,47,3.63225
45,13.9111,1.55201,57,57,3.57313
34,19.9965,6.39953,43,43,4.3094
33,5.24912,0.586679,42,42,5.84625
47,9.39139,6.19686,59,59,2.4781
47,0.748241,4.43211,59,59,2.92535
45,13.6966,3.94595,57,57,3.96247
47,8.90675,0.88874,59,59,2.93344
44,7.53318,2.76063,56,56,4.71248
39,4.92803,7.34929,49,49,4.17417
45,0.620262,5.9886,57,57,3.62001
50,9.37392,3.62966,63,63,2.23746
37,12.9822,4.1012,47,47,3.10696
41,7.6614,2.88941,52,52,3.3681
38,12.6476,9.85852,48,48,4.57534
50,9.71608,7.35753,63,63,2.2981
45,5.09557,4.07548,57,57,3.68161
35,4.5747,5.37826,44,44,5.52307
32,1.67967,9.29655,40,40,4.48819
35,18.5954,4.83892,44,44,5.55721
42,10.0304,8.72089,53,53,4.50247
43,2.72664,4.97398,54,54,3.56251
44,13.4555,5.05322,56,56,4.75365
36,2.77527,8.96926,45,45,4.97539
39,6.96976,6.43758,49,49,4.8472
47,15.0611,3.06597,59,59,2.73849
34,16.7038,6.51248,43,43,4.16942
39,5.38582,9.35768,49,49,4.1123
34,8.17521,3.33242,43,43,4.3865
40,14.1344,3.82153,50,50,4.13299
44,12.6635,3.20951,56,56,4.85181
31,6.54671,1.23534,39,39,3.52524
44,1.24238,8.17794,56,56,4.70844
49,5.75289,2.91011,62,62,1.78056
48,3.93459,7.06773,61,61,2.64269
50,16.5092,2.40773,63,63,2.78267
39,5.46954,8.01747,49,49,4.04776
33,2.34006,2.52128,42,42,5.35879
50,19.1176,5.19167,63,63,2.0742
41,7.12054,9.80329,52,52,2.83184
45,9.4211,6.14522,57,57,3.8428
43,11.8364,1.35702,54,54,3.25927
38,6.67663,0.723161,48,48,4.63163
33,16.6055,3.22569,42,42,4.4764
43,14.2599,2.11707,54,54,3.54558
38,15.9968,0.641592,48,48,4.85064
49,0.351999,3.38672,62,62,1.99708
34,14.6967,7.97914,43,43,4.18843
50,17.048,0.624819,63,63,2.17085
33,13.8046,3.70723,42,42,4.2203
38,17.4751,8.87715,48,48,4.539
47,3.06179,2.4917,59,59,2.05788
47,7.16225,0.789284,59,59,2.27186
43,7.67035,4.77435,54,54,3.11486
48,9.51818,5.57108,61,61,3.00073
38,8.5953,3.90168,48,48,4.59722
33,16.9284,4.83973,42,42,5.24529
50,11.9232,5.2659,63,63,2.85661
46,17.5262,9.00248,58,58,2.60767
37,9.65549,7.21827,47,47,3.34776
43,17.5482,0.613142,54,54,3.90572
40,3.7414,4.9393,50,50,3.78658
49,15.5856,8.58593,62,62,2.60253
33,18.188,5.08627,42,42,4.50777
42,4.88798,7.49989,53,53,4.17428
39,11.8383,0.0418194,49,49,3.75139
34,5.94292,3.38956,43,43,4.36509
44,13.0944,2.20227,56,56,5.47582
44,12.3294,4.53118,56,56,4.28981
41,0.179326,3.80124,52,52,3.4259
36,14.7003,6.63192,45,45,5.48572
46,19.6171,8.70473,58,58,2.66613
44,12.3086,9.17653,56,56,4.14688
38,7.63553,0.829734,48,48,3.94632
36,14.5442,9.47251,45,45,4.97206
33,6.06175,1.84345,42,42,5.7181
41,0.354731,2.3008,52,52,3.03032
49,11.2283,9.77994,62,62,2.05464
32,1.47234,6.78498,40,40,4.2955
32,8.15598,3.8468,40,40,4.37452
38,19.2445,7.78877,48,48,4.17391
46,5.26451,4.35246,58,58,1.11477
31,10.8751,7.08976,39,39,2.07678
39,16.1761,8.51963,49,49,4.24168
42,0.24183,9.68046,53,53,4.07755
44,12.198,2.7229,56,56,5.31522
34,1.50675,2.93392,43,43,4.22214
43,17.4245,7.77829,54,54,3.13778
37,1.11779,3.01215,47,47,3.61922
35,9.24294,8.28392,44,44,5.20783
35,5.26648,7.77356,44,44,5.03041
40,19.5669,5.16825,50,50,4.4212
42,14.9469,1.07365,53,53,3.75926
39,16.5865,8.2351,49,49,4.34374
36,7.96258,2.28232,45,45,4.36211
35,5.29611,1.37059,44,44,5.43495
36,15.5804,0.794375,45,45,5.58239
35,7.48492,9.8661,44,44,5.24773
35,4.80889,4.60449,44,44,4.9351
24,18.1509,4.09194,30570,30555,32.5218
36,11.6516,5.70589,45855,45851,13.6474
34,19.5924,2.07281,43308,43209,27.2363
26,9.55792,4.89225,33118,32843,28.6436
21,19.4105,4.85632,26749,26724,24.1928
34,5.74398,6.36145,43308,43251,28.5186
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
85,15.587,9.10968,108271,108194,1.92528
82,2.36024,8.10168,104450,104395,1.89349
41,18.6345,2.53344,52,52,3.92353
48,5.20901,4.01546,61,61,3.97816
33,10.619,6.66282,42,42,4.84325
35,2.85347,5.42809,44,44,5.5434
42,14.1955,7.05716,53,53,4.09197
46,17.205,9.49664,58,58,3.03082
40,7.9445,0.462986,50,50,4.51966
37,1.81786,8.5135,47,47,3.88183
32,16.6859,7.38079,40,40,4.37895
46,15.2141,5.81498,58,58,3.46634
35,3.85145,3.58853,44,44,5.16781
37,6.37887,9.27352,47,47,4.30156
47,7.18632,6.74606,59,59,3.09185
46,5.33804,5.82272,58,58,3.44507
35,1.06574,9.5244,44,44,4.5142
30,14.9796,7.70556,38,38,6.66534
43,4.69575,7.16881,54,54,3.55443
45,1.17382,2.22373,57,57,4.19463
31,14.9015,1.47667,39,39,2.76167
44,0.371003,9.96058,56,56,3.46892
34,15.6379,6.61309,43,43,4.06421
34,15.0326,0.772338,43,43,4.65028
47,0.0642338,8.90068,59,59,3.47692
42,10.1308,6.84273,53,53,4.00652
37,2.97342,6.03847,47,47,4.13381
31,10.3248,3.32599,39,39,3.8649
48,17.5653,9.71353,61,61,3.77235
43,17.897,9.83482,54,54,3.25666
41,7.19903,7.16892,52,52,3.09044
31,10.1877,5.71329,39,39,2.71343
47,16.5727,9.09453,59,59,2.9422
41,6.42519,8.43876,52,52,3.28408
43,8.44289,9.89501,54,54,2.99246
40,19.9026,3.04778,50,50,6.06302
43,14.7352,1.68941,54,54,3.06297
44,5.64419,7.57256,56,56,3.83767
50,0.545519,0.436842,63,63,1.59949
32,4.43169,5.01874,40,40,4.95027
42,19.6501,0.558486,53,53,3.73743
31,13.3402,3.41965,39,39,2.95443
46,14.772,6.93208,58,58,3.21094
43,5.80833,6.58415,54,54,3.55317
33,15.539,1.45395,42,42,4.18034
38,8.58209,7.20336,48,48,3.52635
48,14.9345,7.74182,61,61,3.53632
34,6.70712,2.26829,43,43,3.9873
45,17.1394,2.11601,57,57,4.28882
49,4.66288,2.91433,62,62,3.11761
40,7.17514,8.54907,50,50,5.25967
47,19.6943,9.95518,59,59,3.62687
45,16.2193,5.40059,57,57,4.47924
41,8.7233,9.51125,52,52,3.37567
33,11.8519,4.09822,42,42,3.24693
44,1.95951,6.55995,56,56,4.25785
50,15.3612,7.97248,63,63,2.09031
45,3.05518,1.6833,57,57,4.20188
30,2.06634,7.03751,38,38,4.91665
33,2.42336,6.61401,42,42,3.8774
46,7.0605,9.92778,58,58,3.05369
40,13.0638,6.78835,50,50,4.32133
36,16.0594,9.87675,45,45,4.93497
34,11.6587,3.51411,43,43,4.31257
49,16.8658,9.5778,62,62,3.29674
49,2.4131,0.627814,62,62,2.73483
45,10.9158,4.73531,57,57,3.5264
40,19.5228,7.32129,50,50,5.24191
35,2.68396,5.04482,44,44,4.69312
46,14.9388,4.34596,58,58,3.00646
44,15.4583,0.930994,56,56,3.40482
47,17.4958,4.85483,59,59,3.03101
35,14.4778,8.35847,44,44,5.38151
37,8.60746,7.81992,47,47,3.89271
47,9.5898,3.61218,59,59,3.5187
48,8.9021,8.40344,61,61,3.40994
45,6.7524,1.60327,57,57,4.32044
39,17.0116,6.5777,49,49,3.2601
48,12.209,6.97511,61,61,4.24571
30,6.09435,8.17947,38,38,5.37434
34,0.601707,1.90709,43,43,4.06088
39,5.86318,1.55535,49,49,3.97773
35,17.31,6.97873,44,44,5.75131
36,7.76194,1.91651,45,45,4.02269
49,18.4977,3.94905,62,62,3.28328
34,7.36627,1.88187,43,43,4.17325
39,17.3314,9.84247,49,49,4.15936
49,15.9733,4.65764,62,62,2.77139
35,1.64079,5.77454,44,44,4.93971
37,8.75722,8.14347,47,47,3.53213
30,14.3834,4.04818,38,38,6.17569
30,15.4834,8.94158,38,38,6.51306
41,14.1889,2.44706,52,52,3.59841
36,9.92836,5.47167,45,45,4.61151
39,3.82164,4.10881,49,49,4.45474
40,10.3003,6.15036,50,50,4.1761
38,7.77134,7.39478,48,48,2.63598
32,18.5314,1.73103,40,40,4.06379
37,15.6744,4.3256,47,47,3.68467
47,10.9791,7.27972,59,59,3.44969
39,5.16234,4.14225,49,49,3.25651
49,9.43814,0.647685,62,62,2.47333
23,3.73312,6.52711,29296,29267,22.0511
30,5.34093,1.82774,38213,38150,18.7195
31,18.1347,9.36369,39487,39482,22.2285
28,7.38344,6.67026,35665,35623,4.59719
23,0.796976,2.34609,29296,29273,14.5207
22,0.439983,4.673,28023,28010,21.9
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
81,15.2927,5.71697,103176,103094,2.07867
94,9.18425,5.30843,119735,119719,2.12854
37,1.21001,6.70233,47,47,5.26867
38,6.88959,6.94982,48,48,4.00675
42,7.32696,1.77369,53,53,4.78292
35,5.71032,4.4566,44,44,5.46624
30,3.14183,3.52763,38,38,5.30871
44,5.01869,2.79642,56,56,3.09397
32,15.1409,6.49381,40,40,4.13031
50,9.93898,3.0811,63,63,2.47821
37,4.46485,3.87283,47,47,5.48392
49,2.89505,8.86928,62,62,4.18126
31,2.77487,9.82777,39,39,3.11071
50,12.1375,2.55843,63,63,2.68263
44,4.99873,9.86246,56,56,3.58001
35,17.6939,7.54423,44,44,6.00344
49,14.4702,6.15933,62,62,3.38899
42,17.3116,5.55255,53,53,4.69869
35,19.6754,6.98003,44,44,6.08964
44,17.2521,0.371985,56,56,3.13731
48,5.2282,7.57514,61,61,3.16171
35,19.0624,0.624612,44,44,6.15571
33,12.6804,8.3873,42,42,3.79685
47,0.0347091,2.82384,59,59,2.91481
30,17.4018,2.82739,38,38,5.4848
40,6.80622,8.63223,50,50,4.30232
37,3.17168,3.10769,47,47,6.0816
44,13.6797,0.214397,56,56,3.61272
50,0.0697148,6.36108,63,63,1.94026
31,19.0901,3.15715,39,39,2.44943
43,9.01234,4.9802,54,54,1.21845
50,12.2003,8.09422,63,63,2.57755
32,19.0108,4.36747,40,40,4.37052
38,0.186789,3.66797,48,48,4.89545
34,10.3391,8.55468,43,43,3.8641
37,18.5628,7.91766,47,47,6.26655
37,3.71758,0.468714,47,47,5.70258
39,7.35379,8.0774,49,49,2.76771
50,4.58187,8.466,63,63,2.86269
46,3.39373,2.01996,58,58,1.24942
30,16.96,8.59575,38,38,6.22619
32,7.56297,1.64762,40,40,3.77044
30,2.42344,4.06087,38,38,5.43726
41,2.19557,7.02308,52,52,3.47674
45,19.2416,1.55088,57,57,2.98171
37,10.4876,3.68361,47,47,5.35786
43,13.2634,2.25789,54,54,2.75407
45,19.1542,2.41951,57,57,3.02136
30,18.2821,3.59038,38,38,4.46239
49,8.97376,2.44194,62,62,2.89507
46,19.6535,9.119,58,58,2.02662
44,2.34054,9.28549,56,56,3.157
37,18.6338,7.094,47,47,5.15359
43,19.9716,0.1453,54,54,3.06786
41,0.641988,5.7048,52,52,3.68902
41,16.7569,2.33062,52,52,3.67997
35,3.0519,1.17067,44,44,5.13295
42,16.5922,7.79552,53,53,4.18353
42,15.5375,0.173331,53,53,4.10976
33,7.9182,8.38829,42,42,3.76987
41,2.19795,4.58961,52,52,3.36324
33,8.60142,4.57423,42,42,3.6783
35,2.46338,2.53516,44,44,5.34305
47,5.76928,6.41502,59,59,2.89089
38,9.99012,4.21631,48,48,4.18873
49,9.24073,2.66964,62,62,3.20767
37,3.64347,4.3843,47,47,4.90717
38,14.1577,7.14275,48,48,4.06203
31,13.5295,0.0478237,39,39,2.78547
37,3.93475,5.30236,47,47,5.61088
43,17.8222,9.65972,54,54,2.61125
49,2.66221,5.17848,62,62,3.21108
49,8.77636,2.9157,62,62,4.09646
37,2.51464,9.00791,47,47,5.15903
48,19.5625,8.51969,61,61,2.65843
31,5.49547,7.63035,39,39,3.13992
30,5.86927,2.37682,38,38,5.95144
43,19.479,3.68288,54,54,2.68222
42,18.3563,2.10682,53,53,4.79547
39,11.834,4.05809,49,0,-nan
40,9.97524,4.03424,50,50,3.78357
47,10.254,6.32566,59,59,2.59626
38,6.464,0.110655,48,48,4.23427
34,16.2794,6.0443,43,43,3.78881
30,11.7309,3.54564,38,38,4.99522
37,3.85739,6.67399,47,47,6.22048
40,18.4869,1.16527,50,50,4.40609
35,11.7049,9.63483,44,44,4.45667
47,11.0835,8.82617,59,59,2.73684
41,16.0077,3.35303,52,52,3.33167
39,11.3423,0.318028,49,49,3.41779
44,9.84892,4.87101,56,56,3.18981
47,19.1348,6.6102,59,59,2.83374
38,14.5903,3.16983,48,48,3.78643
38,8.07642,3.04942,48,48,4.42385
38,5.65362,1.22702,48,48,5.14695
37,18.956,6.55441,47,47,5.4205
49,9.10006,1.17975,62,62,3.29851
39,6.05277,7.28066,49,49,3.10796
37,6.37772,3.76502,47,47,5.18211
42,2.83986,8.41841,53,53,5.06443
42,14.0674,6.69083,53,53,4.1638
22,9.31533,8.96223,28023,27991,4.85626
24,19.0304,7.94959,30570,30548,18.8357
27,16.677,6.65463,34391,34361,14.0168
